t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,G_v,max_v_occupancy,R_0_2,R_0_5,R_0_8,cov_eig0,cov_eig1,cov_eig2,drift_resolution_number
0.64,7,100000,47581,96.0,45.67776,45.37992729186734,0.0,16.713803580168843,47581,0.10997004501084795,0.19259232366370083,1.9211232702503882,0.6305577719751533,0.6201975188321119,0.6127636748118048,0.07208529009675499
0.68,7,100000,49612,96.0,47.627520000000004,47.3647687329034,0.0,17.10564318148962,49612,0.1058991473295858,0.184841183428628,1.934653569390623,0.6459297775520878,0.6350476106177587,0.625717359394637,0.07385234718769884
0.72,7,100000,51611,96.0,49.54656,49.27178342784271,0.0,17.487168794705035,51611,0.10335626943423598,0.17877674250202885,1.9568099189064385,0.6634490274126253,0.6516641250169348,0.6402830787655099,0.07495799299508683
0.76,7,100000,53443,96.0,51.30528,51.10402300704871,0.0,17.415431963246863,53443,0.10377132662314624,0.17777919112347906,1.9705492949727075,0.6837797114162618,0.6643757237517116,0.6582177176252773,0.07455876483204302
0.8,7,100000,55202,96.0,52.99392,52.86441944474673,0.0,17.762857819701182,55202,0.10162709429921085,0.17450057640037533,1.9776994347203514,0.700983358705676,0.6784723218676213,0.6738044768007061,0.0760066497535219
0.84,7,100000,57059,96.0,54.77664,54.55578975080835,0.0,18.38502322786069,57059,0.09943093285281565,0.16928889001159736,1.986705865269533,0.7180051157403948,0.6945253356410099,0.6878896789928423,0.07917195147433247
0.88,7,100000,58701,96.0,56.35296,56.18084047856819,0.0,17.896924824341532,58701,0.09990289105030302,0.16891460682176043,1.9982950445409893,0.733034622486756,0.7107359059539096,0.7026775807934547,0.07633260663830911
0.92,7,100000,60351,96.0,57.93696,57.74217205588665,0.0,18.549985497483764,60351,0.09689153735902047,0.16312017281912972,1.9996570241644178,0.7494898475919258,0.7252203951654895,0.7165360294111385,0.08010447700760534
0.96,7,100000,61965,96.0,59.4864,59.24228294638925,0.0,18.883261227963978,61965,0.09698740984977462,0.1624024363494857,2.0071648851384674,0.7648997636785316,0.740472861660449,0.7297797417240037,0.0826950734188169
1.0,7,100000,63539,96.0,60.997440000000005,60.683573647541536,0.0,19.396447721163984,63539,0.09495002143892266,0.15920860373334275,2.007060443961817,0.781724499093348,0.7546115402501344,0.7447341795270818,0.08465616370066581
1.04,7,100000,64862,96.0,62.267520000000005,62.06835053195711,0.0,18.3870854904347,64862,0.09602355573961445,0.16068024673824421,2.0123674573884993,0.7969639950393413,0.770055461294157,0.7632663841016313,0.07963568151221395
1.08,7,100000,66429,96.0,63.771840000000005,63.39882953808585,0.0,19.215530212648623,66429,0.0960607167359034,0.15990381115630953,2.0140758708539765,0.8128647083696315,0.7856288661502101,0.7765385065203797,0.08188738381437856
1.12,7,100000,67729,96.0,65.01984,64.67713971618821,0.0,19.42779173271999,67729,0.09389413501159107,0.15608961998985227,2.016272216104316,0.8276635346990854,0.7972198674597404,0.7938404874623648,0.08405064851452358
1.16,7,100000,69010,96.0,66.2496,65.90532663526989,0.0,19.743209448613356,69010,0.0921387511282128,0.15241355309069426,2.0137481898268668,0.8419435237270927,0.8137566540015128,0.807749933679615,0.08623213809138751
1.2,7,100000,70225,96.0,67.416,67.0853556564286,0.0,19.672427562617706,70225,0.09252451247077936,0.15313997130440626,2.018718316799543,0.8593652848443957,0.8292506783623073,0.8215863949207733,0.08525072900060673
1.24,7,100000,71485,96.0,68.6256,68.21911507785114,0.0,19.855416632898315,71485,0.09184071457533427,0.15160772372015233,2.0013290191874837,0.8748133324516827,0.8430803341907227,0.8333677100190581,0.08664030448983795
1.28,7,100000,72728,96.0,69.81888000000001,69.30841915649336,0.0,19.857874110364953,72728,0.09116296862168488,0.1500590030406766,1.993364176699303,0.8858785307967372,0.8576294434622738,0.848533664453464,0.08608936849174302
1.32,7,100000,73729,96.0,70.77984000000001,70.35501101127836,0.0,19.78592421378244,73733,0.09205401000884152,0.15111986227292612,1.9853639373106653,0.897501444592633,0.8727566938297633,0.8634909641810103,0.08494922020239459
1.36,7,100000,74689,96.0,71.70144,71.36056541245864,0.0,20.434044417527325,74689,0.09153055006075811,0.1497414765126855,1.9683303358544602,0.9135669459394068,0.8846596732371625,0.8762496556472507,0.08713556718908162
1.4000000000000001,7,100000,75743,96.0,72.71328,72.32669146160578,0.0,19.98455052512261,75743,0.09069734669089312,0.14837553931018288,1.965480975694081,0.9276038603911229,0.8987752518368447,0.892656010281235,0.08707116363098678
1.44,7,100000,76617,96.0,73.55232000000001,73.2549351665163,0.0,20.348492476922864,76617,0.09016444983283078,0.14794423337114918,1.951008140645505,0.942345893220523,0.9150271923164133,0.9078179030657104,0.08726466593261849
1.48,7,100000,77530,96.0,74.4288,74.14678191515398,0.0,20.29648868069732,77530,0.09073266470199778,0.14896037320266198,1.9454691455117223,0.9589086277657101,0.9304627474036112,0.9211180952447072,0.08632298491155434
1.52,7,100000,78177,96.0,75.04992,75.00365885258738,0.0,19.321530508390726,78194,0.09241384276340361,0.15173829732519412,1.9114046433973455,0.9735166840580625,0.9433245348563464,0.9336670906860346,0.08120086957036164
1.56,7,100000,78850,96.0,75.696,75.82693716472659,0.0,20.598739049080123,78850,0.09028048773249797,0.1467961721254561,1.9107737263727547,0.9864725153503315,0.9552066548096809,0.9504408398180308,0.08897488927292456
1.6,7,100000,79642,96.0,76.45632,76.61793427251308,0.0,20.451513950232286,79642,0.09039276495563194,0.14782242779759652,1.8808210299181751,0.9965291150079628,0.9709126010569007,0.9672744952667057,0.08639834347179745
1.6400000000000001,7,100000,80275,96.0,77.06400000000001,77.37791594007437,0.0,20.498841374663254,80275,0.09078251846601602,0.1480975341644245,1.8553405122408984,1.0104054282007806,0.9821608171011362,0.979729605564253,0.08681020865350242
1.68,7,100000,81145,96.0,77.89920000000001,78.10809830021664,0.0,20.51528620742485,81145,0.0891121266330698,0.14536847196475783,1.8343416417934042,1.0241023651396597,0.993235058116031,0.9909711854348744,0.08749141748543168
1.72,7,100000,81870,96.0,78.5952,78.80964980049666,0.0,20.735343744006098,81870,0.08841220246084613,0.14417687775951005,1.799392208478108,1.037473035538921,1.0092675960439885,1.0043883579733475,0.08855839468149966
1.76,7,100000,82485,96.0,79.18560000000001,79.48369307298715,0.0,20.730883374427897,82485,0.08803955829039108,0.14373733498590396,1.777850217212598,1.0551113588230874,1.021009144911755,1.015066523766484,0.0887932272387621
1.8,7,100000,83153,96.0,79.82688,80.13130673072769,0.0,20.512363818170826,83154,0.08889265839460625,0.14532960658202196,1.751721434108558,1.0718695029382046,1.0337268074712334,1.0245562775989652,0.08740185423496089
1.84,7,100000,83780,96.0,80.4288,80.75352709373561,0.0,20.876506876680363,83780,0.08777469890345735,0.14330978509221848,1.7039177490300774,1.081370829346781,1.0481219737001801,1.0361128253756906,0.09007521773856982
1.8800000000000001,7,100000,84453,96.0,81.07488000000001,81.35134984733915,0.0,21.033823800412904,84455,0.08811846958295912,0.14359341715085838,1.6628855917800185,1.0922429099594428,1.0635155335822295,1.0475648670341726,0.09021648906659306
1.92,7,100000,84992,96.0,81.59232,81.92573163548639,0.0,20.567428085876262,85000,0.08958742525075124,0.14499496419438956,1.6317993036355067,1.1019732247150231,1.074606532771876,1.0642924717113196,0.08825402498577935
1.96,7,100000,85411,96.0,81.99456,82.47759159157968,0.0,21.444544400943986,85411,0.087461046095782,0.14213659642578663,1.5606404357248889,1.1141940973264854,1.0869501472736662,1.075295171390236,0.09131215397237565
2.0,7,100000,85977,96.0,82.53792,83.00781280928518,0.0,20.942340727365625,85977,0.08861745408606085,0.14392730184164296,1.5240158917132314,1.123795755063747,1.0984299831351299,1.0888737650368474,0.08835530826832842
