seed,d,method,t,step,total_mass,M_v_chem,c_inf_grid,rho_inf_grid,c_inf_part,rho_inf_part,R_core_0p5,R_core_0p9,xc0,xc1,xc2,N_active,global_nESS,max_w_over_mean_w,N_local_B,local_ESS_B,local_mass_B,corr_r_c,corr_r_rho,mean_Sc,mean_Srho,mean_r,mean_Sc_in,mean_Sc_out,mean_r_in,mean_r_out,frac_mass_rpos,frac_mass_rneg,cfl_proxy,n_resample_events,mass_jump_resample,runtime_s
0,6,minvar,1.9000000000000001,950,6.702833333333333,6.702833333333333,0.7865052292972274,8.557775705780609,0.8543729979894512,10.214068902068837,0.6206534784241374,1.2650217177389766,-0.00502926957585367,-0.009750584061884919,-0.019690984262550157,80434,1.0,1.0,22576,1.0,1.8813333333333333,-0.7583353390146722,-0.7482347965086213,0.9833786430717721,0.6678434993980925,1.5299840740928121,0.9999999940542693,0.9667572920892755,0.7068442864772683,2.353123861708356,0.9993037770097223,0.0006962229902777432,0.01021842617383911,0,0.0,13490.048322677612
0,6,weighted,2.0,1000,8.07951589500392,8.07951589500392,1.0150968258680626,11.79387831615946,1.1162199711716982,14.39444696431198,0.5839717103382054,1.2413774971752565,0.004200024403038036,-0.00991697053464094,-0.01788686736579594,12000,0.6548185170681589,6.698448043812081,3656,0.8759320415108351,1.650243365789882,-0.7616620194574488,-0.7486961621551621,0.9889660051094709,0.6783988385363562,1.520667504828815,0.9999999999865637,0.9779311661779461,0.6672583266937528,2.3741419651945725,0.9993221096439219,0.0006778903560782656,0.010576081679092146,0,0.0,13490.048322677612
0,6,weighted_resample,2.0,1000,8.07951589500392,8.07951589500392,1.0150968258680626,11.79387831615946,1.1162199711716982,14.39444696431198,0.5839717103382054,1.2413774971752565,0.004200024403038036,-0.00991697053464094,-0.01788686736579594,12000,0.6548185170681589,6.698448043812081,3656,0.8759320415108351,1.650243365789882,-0.7616620194574488,-0.7486961621551621,0.9889660051094709,0.6783988385363562,1.520667504828815,0.9999999999865637,0.9779311661779461,0.6672583266937528,2.3741419651945725,0.9993221096439219,0.0006778903560782656,0.010576081679092146,0,0.0,13490.048322677612
0,6,poisson,2.0,1000,7.9046666666666665,7.9046666666666665,1.0095534674871476,11.958506102456226,1.1077811497676995,14.466757360261122,0.5581899910282246,1.2532179023825631,-0.003728967095500707,-0.007698419785350508,-0.007215660442565977,94856,1.0,1.0,19503,1.0,1.62525,-0.7647537096828481,-0.7532140963343649,0.9888287866826925,0.6857013032888469,1.4982112368642289,0.9999999999948448,0.9776575733705402,0.6632513081193688,2.333171165609089,0.9992409547102977,0.0007590452897022856,0.011129761420112459,0,0.0,13490.048322677612
0,6,minvar,2.0,1000,7.80825,7.80825,0.9790677654381746,11.409357630475661,1.070128727663225,13.734986865367278,0.5836512781911888,1.26214577583407,-0.005746305399936356,-0.010297405620919721,-0.019567077161920292,93699,1.0,1.0,20150,1.0,1.6791666666666667,-0.7630783237267582,-0.7513577700498181,0.988211616846602,0.6779778037888338,1.5189130560199071,0.999999999969693,0.9764229820984363,0.6707035590231089,2.36714065819498,0.9991568746731555,0.00084312532684447,0.010678725964855364,0,0.0,13490.048322677612
1,6,weighted,0.0,0,1.0,1.0,0.07931836211804673,0.4659254449926808,0.08270169710884324,0.5009090928430796,0.7688410747094925,1.258279714452527,0.0031001158136213037,0.00560722108219781,0.00827702905508884,12000,1.0,1.0,4689,1.0,0.39075,0.5957234095088701,0.708311823440173,0.48510930755777704,0.4059540751990005,0.322575004634107,0.6258893041345375,0.3443293109810168,0.3705095550175844,0.27464045425062955,1.0,0.0,0.00710254099836838,0,0.0,13457.308094263077
1,6,weighted_resample,0.0,0,1.0,1.0,0.07931836211804673,0.4659254449926808,0.08270169710884324,0.5009090928430796,0.7688410747094925,1.258279714452527,0.0031001158136213037,0.00560722108219781,0.00827702905508884,12000,1.0,1.0,4689,1.0,0.39075,0.5957234095088701,0.708311823440173,0.48510930755777704,0.4059540751990005,0.322575004634107,0.6258893041345375,0.3443293109810168,0.3705095550175844,0.27464045425062955,1.0,0.0,0.00710254099836838,0,0.0,13457.308094263077
1,6,poisson,0.0,0,1.0,1.0,0.07931836211804674,0.46592544499268074,0.08270169710884324,0.5009090928430797,0.7688410747094925,1.258279714452527,0.0031001158136213037,0.00560722108219781,0.00827702905508884,12000,1.0,1.0,4689,1.0,0.39075,0.5957234095088699,0.708311823440173,0.48510930755777704,0.4059540751990005,0.322575004634107,0.6258893041345375,0.3443293109810168,0.3705095550175844,0.27464045425062955,1.0,0.0,0.00710254099836838,0,0.0,13457.308094263077
1,6,minvar,0.0,0,1.0,1.0,0.07931836211804674,0.46592544499268074,0.08270169710884324,0.5009090928430797,0.7688410747094925,1.258279714452527,0.0031001158136213037,0.00560722108219781,0.00827702905508884,12000,1.0,1.0,4689,1.0,0.39075,0.5957234095088699,0.708311823440173,0.48510930755777704,0.4059540751990005,0.322575004634107,0.6258893041345375,0.3443293109810168,0.3705095550175844,0.27464045425062955,1.0,0.0,0.00710254099836838,0,0.0,13457.308094263077
1,6,weighted,0.1,50,1.034966166215939,1.034966166215939,0.08257353135592754,0.49255343644694416,0.08611592705019473,0.5308039943049567,0.7678555711394628,1.2638719560419047,0.0029663162634270108,0.005779800143659629,0.008176614428024833,12000,0.999902367651393,1.0293127619827573,4652,0.9999109276324187,0.4043990989755251,0.717298383268195,0.8123716885542679,0.5018064258048281,0.4133861518010022,0.367067247816306,0.6486404697270839,0.35492984054795146,0.42889544209118247,0.3052211404346908,1.0,0.0,0.006785463398812251,0,0.0,13457.308094263077
1,6,weighted_resample,0.1,50,1.034966166215939,1.034966166215939,0.08257353135592754,0.49255343644694416,0.08611592705019473,0.5308039943049567,0.7678555711394628,1.2638719560419047,0.0029663162634270108,0.005779800143659629,0.008176614428024833,12000,0.999902367651393,1.0293127619827573,4652,0.9999109276324187,0.4043990989755251,0.717298383268195,0.8123716885542679,0.5018064258048281,0.4133861518010022,0.367067247816306,0.6486404697270839,0.35492984054795146,0.42889544209118247,0.3052211404346908,1.0,0.0,0.006785463398812251,0,0.0,13457.308094263077
1,6,poisson,0.1,50,1.0350833333333334,1.0350833333333334,0.08255307873678945,0.49077406201357987,0.08606397076999388,0.528473285223295,0.7686903602985086,1.2636806165866863,0.0024504835957771206,0.00633282777305259,0.008078243040080675,12421,1.0,1.0,4855,1.0,0.40458333333333335,0.7126957681754119,0.8064805943774803,0.5016810367045185,0.41335687382351044,0.36665352534754236,0.6485526096952634,0.3547858128968667,0.4283045823275439,0.3049925406611027,1.0,0.0,0.006043452667600021,0,0.0,13457.308094263077
1,6,minvar,0.1,50,1.0360833333333332,1.0360833333333332,0.08270789973098065,0.4948727985389297,0.08637417434007466,0.5372845262802673,0.7699566341264721,1.2637744452152144,0.003119792212762113,0.006116179332677619,0.008695572254977009,12433,1.0,1.0,4838,1.0,0.4031666666666667,0.7249017298315753,0.8164179648280664,0.5021595068727024,0.4132599401844892,0.3688582069373419,0.6497517754452813,0.354543494370173,0.4312142199242838,0.30649216241677935,1.0,0.0,0.006514022824869034,0,0.0,13457.308094263077
1,6,weighted,0.2,100,1.0763761033058035,1.0763761033058035,0.08657618937543564,0.5283525819494773,0.090585463621147,0.5753447450606829,0.767618939751219,1.2652246224895394,0.00285938178860236,0.006022552910690631,0.008043562063620386,12000,0.9995839847991885,1.0596909763002889,4685,0.999639770225389,0.4273981698594557,0.8196159090198182,0.8884172761257476,0.5210232119234463,0.4213326415960244,0.4200949229057117,0.6755523574433111,0.36644431117852505,0.49638661673043816,0.34377866471558083,1.0,0.0,0.007434249408098125,0,0.0,13457.308094263077
