seed,method,t,Nact,total_mass,global_nESS,max_mean_weight,global_rel_L2,mean_Em,max_Em,num_Em_gt_20pct,mean_late_Em,max_late_Em,num_late_gt_20pct,max_late_localL2,min_local_eff,min_late_local_eff,median_local_eff,n_resamples
4,weighted,0.26,20000,44.31410617641159,0.49225821037617,21.00473723957443,0.8910866506520666,0.7869502986045498,0.9753632958387585,15,0.9715446066937661,0.9753632958387585,4,0.9827720579209916,32.962605488145,50.0,54.474003507723324,0
4,weighted,0.313,20000,48.08250609645237,0.27094849587835057,37.391049800686254,0.8598518766025277,0.7553625398531301,0.9750033954579764,14,0.9718175537026206,0.9750033954579764,4,0.9509446657819044,31.921737002988866,51.0,55.999999999999616,0
4,weighted,0.365,20000,51.89257531837219,0.17467390034513067,52.971133846728044,0.9420162977330471,0.8346047504745572,0.9775709776450243,16,0.9722075157775303,0.9775709776450243,4,1.0552869014945003,26.985148894591948,45.99999999999999,56.499999999558995,0
4,weighted,0.417,20000,53.31287109329253,0.16816580358252484,54.36283060065528,1.0031783394334037,0.8191647926914958,0.9733217787286713,16,0.9713815444543925,0.9733217787286713,4,1.1263602357851796,27.6733669651602,54.99999999999999,53.90968702105795,0
4,weighted,0.46900000000000003,20000,54.84373762588864,0.1704713175321675,52.68245033685548,1.009193625596967,0.7502632982681445,0.97442523103448,16,0.9722537883864963,0.97442523103448,4,0.9218757277023248,24.415021691925947,53.00000000000002,50.46270819038263,0
4,weighted,0.521,20000,57.53146560592065,0.1658753089884539,49.96409910302427,1.027069634856739,0.6666796062484948,0.9759979949341967,15,0.9721576741255654,0.9759979949341967,4,1.0657988069696946,22.517497260949668,50.00000000000001,46.72792612897353,0
4,weighted,0.5730000000000001,20000,61.92168103842359,0.1448194526747257,46.180999702108316,1.0322903452478394,0.615273533568723,0.972779627798233,12,0.9714663642698695,0.972779627798233,4,1.2404311160182209,22.44411943635467,56.99999999999999,48.8140862747415,0
4,weighted,0.626,20000,65.53770569062254,0.12682810187424473,45.62019048762114,1.0582429425351454,0.6781495081637213,0.9752986121824687,15,0.9731609935485602,0.9752986121824687,4,1.4669487136086867,22.224116930283817,51.99999999999697,42.49322008588363,0
4,weighted,0.678,20000,66.76554516860462,0.12829648581587308,45.80657620895717,1.0679160211604175,0.6601492955242667,0.9763708698572748,15,0.9731809952790594,0.9763708698572748,4,1.399854018744386,19.893874144161593,49.999999996403844,40.21324453435362,0
4,weighted,0.73,20000,68.37218469708509,0.13187553247523762,44.540501167174604,1.136837985086766,0.5840121485323395,0.9774041193674419,13,0.9732864184242191,0.9774041193674419,4,1.2346778114976,19.68724099456012,47.99999620890612,38.85968112583059,0
4,weighted,0.782,20000,71.05121360738067,0.13290061204954434,42.64006964797438,1.1136992124536917,0.5456374176470182,0.9747370544031301,13,0.9711418881511279,0.9747370544031301,4,1.5603371575922753,19.658677385746312,51.996865008586695,37.543073707790384,0
4,weighted,0.834,20000,75.7359560310592,0.12444533903718467,39.795078120616104,1.0614251884089165,0.4362544949414584,0.964584272433123,11,0.9611205483871046,0.964584272433123,4,1.1666574784286212,19.15308161439111,54.767591896610284,37.144495948499866,0
