seed,method,m,group,is_late,amplitude,cx,cy,M_ref,M_method,E_m,local_L2,local_eff
5,weighted,7,3,1,1.0,2.356194490192345,-0.7853981633974483,3.903242018738327,4.052497710417318,0.0382389026769177,0.8893885507985605,37.698819394579125
5,weighted,8,0,0,1.0,-2.356194490192345,0.7853981633974483,1.4861616682098329,1.4637015463604302,0.015112838885460706,1.5527570124608527,23.28026905744359
5,weighted,9,1,0,1.0,-0.7853981633974483,0.7853981633974483,1.853526657716009,2.479223757968959,0.33757113643240466,1.3975421208076437,34.64797657781655
5,weighted,10,0,0,1.0,0.7853981633974483,0.7853981633974483,1.4861616682098324,1.4088903464482636,0.05199388694679939,1.08965510286927,27.227738227766764
5,weighted,11,1,0,1.0,2.356194490192345,0.7853981633974483,1.853526657716009,1.7399943496710062,0.0612520502860757,1.2590078276891716,26.208425069755222
5,weighted,12,2,0,1.0,-2.356194490192345,2.356194490192345,3.562223810219683,3.19146459815568,0.10408083035106604,1.1492867611986772,23.04977990286188
5,weighted,13,3,1,1.0,-0.7853981633974483,2.356194490192345,3.9032420187383354,3.9226794246019656,0.0049798105703712,0.9687978157587221,31.98217803285832
5,weighted,14,2,0,1.0,0.7853981633974483,2.356194490192345,3.5622238102196824,2.4794554707829106,0.3039585374536019,0.8204712534333577,20.96978628119662
5,weighted,15,3,1,1.0,2.356194490192345,2.356194490192345,3.903242018738335,4.946008309233887,0.2671538904043186,1.080700795071036,42.059386029901866
5,weighted_ess_resample,0,0,0,1.0,-2.356194490192345,-2.356194490192345,1.4861616682098324,1.5749517097908516,0.059744537542790986,0.4265137034842723,350.0
5,weighted_ess_resample,1,1,0,1.0,-0.7853981633974483,-2.356194490192345,1.8535266577160097,2.2364314279030117,0.20658174436985588,0.36278168097187474,497.00000000000006
5,weighted_ess_resample,2,0,0,1.0,0.7853981633974483,-2.356194490192345,1.4861616682098326,1.475954745175427,0.00686797624561301,0.3040972612668125,328.00000000000017
5,weighted_ess_resample,3,1,0,1.0,2.356194490192345,-2.356194490192345,1.8535266577160097,1.7774455010496777,0.04104670216077833,0.2681764279250339,395.00000000000006
5,weighted_ess_resample,4,2,0,1.0,-2.356194490192345,-0.7853981633974483,3.5622238102196824,3.685390433135276,0.03457576768821776,0.25614767496529667,818.9999999999684
5,weighted_ess_resample,5,3,1,1.0,-0.7853981633974483,-0.7853981633974483,3.9032420187383265,3.3108916724043995,0.15175854930086982,0.6211142930294802,242.81604963333788
5,weighted_ess_resample,6,2,0,1.0,0.7853981633974483,-0.7853981633974483,3.562223810219683,4.094878250284992,0.1495286283071755,0.2936122660792079,909.9999999999698
5,weighted_ess_resample,7,3,1,1.0,2.356194490192345,-0.7853981633974483,3.903242018738327,4.679436948691024,0.19885903211392267,0.6185540495550245,314.2641756564831
5,weighted_ess_resample,8,0,0,1.0,-2.356194490192345,0.7853981633974483,1.4861616682098329,1.3274592982522895,0.10678674692821913,0.3334474357722194,295.0000000000001
5,weighted_ess_resample,9,1,0,1.0,-0.7853981633974483,0.7853981633974483,1.853526657716009,1.9034416378329462,0.026929734141749248,0.3297940821538982,423.00000000000006
5,weighted_ess_resample,10,0,0,1.0,0.7853981633974483,0.7853981633974483,1.4861616682098324,1.7549461909098065,0.1808581989762531,0.42807107165372216,390.0000000000002
5,weighted_ess_resample,11,1,0,1.0,2.356194490192345,0.7853981633974483,1.853526657716009,1.6739486744062786,0.0968844891235682,0.3142512847938468,372.00000000000006
5,weighted_ess_resample,12,2,0,1.0,-2.356194490192345,2.356194490192345,3.562223810219683,3.7123896074087543,0.042155070874059085,0.2127317684932324,824.9999999999726
5,weighted_ess_resample,13,3,1,1.0,-0.7853981633974483,2.356194490192345,3.9032420187383354,3.6346416607682848,0.06881468191840989,0.5627098433885699,244.5057225337542
5,weighted_ess_resample,14,2,0,1.0,0.7853981633974483,2.356194490192345,3.5622238102196824,2.9564120937550977,0.17006559630716303,0.33351299449520116,656.9999999999743
5,weighted_ess_resample,15,3,1,1.0,2.356194490192345,2.356194490192345,3.903242018738335,3.1893790114920813,0.1828897628738377,0.43928895178611915,233.09047359880452
5,weighted_ess_resample_costmatched,0,0,0,1.0,-2.356194490192345,-2.356194490192345,1.4861616682098324,1.444351552949008,0.028132952258947064,0.2570416555018105,512.0000000000001
5,weighted_ess_resample_costmatched,1,1,0,1.0,-0.7853981633974483,-2.356194490192345,1.8535266577160097,1.8759644193576024,0.01210544318215603,0.2781453722164407,665.0000000000002
5,weighted_ess_resample_costmatched,2,0,0,1.0,0.7853981633974483,-2.356194490192345,1.4861616682098326,1.6531054883361698,0.11233220698487707,0.3223060262001691,586.0000000000005
5,weighted_ess_resample_costmatched,3,1,0,1.0,2.356194490192345,-2.356194490192345,1.8535266577160097,1.9605943931632084,0.05776433535578706,0.2981769807081381,695.0
5,weighted_ess_resample_costmatched,4,2,0,1.0,-2.356194490192345,-0.7853981633974483,3.5622238102196824,3.780143128186948,0.061175077585545225,0.22716443913349735,1339.9999999999343
5,weighted_ess_resample_costmatched,5,3,1,1.0,-0.7853981633974483,-0.7853981633974483,3.9032420187383265,4.027813307522589,0.031914825723394,0.2692157896564282,451.72669406126096
5,weighted_ess_resample_costmatched,6,2,0,1.0,0.7853981633974483,-0.7853981633974483,3.562223810219683,3.4924008487286584,0.0196009473887376,0.20541236891164397,1237.999999999934
5,weighted_ess_resample_costmatched,7,3,1,1.0,2.356194490192345,-0.7853981633974483,3.903242018738327,4.208033029330867,0.07808662878943382,0.2841328986817496,454.49583922221
5,weighted_ess_resample_costmatched,8,0,0,1.0,-2.356194490192345,0.7853981633974483,1.4861616682098329,1.4923085381055183,0.004136070810579933,0.30509237982764803,529.0000000000002
5,weighted_ess_resample_costmatched,9,1,0,1.0,-0.7853981633974483,0.7853981633974483,1.853526657716009,1.8562174254696273,0.001451701674975633,0.2078970653303286,657.9999999999999
5,weighted_ess_resample_costmatched,10,0,0,1.0,0.7853981633974483,0.7853981633974483,1.4861616682098324,1.351258581762842,0.09077282057038183,0.28340549853232044,479.00000000000034
5,weighted_ess_resample_costmatched,11,1,0,1.0,2.356194490192345,0.7853981633974483,1.853526657716009,2.1608853311698097,0.16582371350004785,0.30284049495182225,766.0000000000002
5,weighted_ess_resample_costmatched,12,2,0,1.0,-2.356194490192345,2.356194490192345,3.562223810219683,3.929656257135062,0.10314692913489895,0.2374469938000543,1392.9999999999259
5,weighted_ess_resample_costmatched,13,3,1,1.0,-0.7853981633974483,2.356194490192345,3.9032420187383354,3.2729636613234283,0.1614756026885146,0.3125216692342468,360.89036223385125
5,weighted_ess_resample_costmatched,14,2,0,1.0,0.7853981633974483,2.356194490192345,3.5622238102196824,4.273818566408367,0.19976138336597113,0.28555756448954,1514.999999999919
5,weighted_ess_resample_costmatched,15,3,1,1.0,2.356194490192345,2.356194490192345,3.903242018738335,4.634978947431907,0.187469012984774,0.3836027797353679,501.61901970927767
6,minvar_branch,0,0,0,1.0,-2.356194490192345,-2.356194490192345,1.4861616682098324,1.448857926079918,0.025100729569245996,0.2571841636135284,734.0
6,minvar_branch,1,1,0,1.0,-0.7853981633974483,-2.356194490192345,1.8535266577160097,1.6265108052995263,0.12247779198181129,0.22037540888792767,824.0
6,minvar_branch,2,0,0,1.0,0.7853981633974483,-2.356194490192345,1.4861616682098326,1.875224836206978,0.2617906088681418,0.3420858571238525,950.0
6,minvar_branch,3,1,0,1.0,2.356194490192345,-2.356194490192345,1.8535266577160097,2.3726528980218817,0.2800748714051733,0.34220541926397885,1202.0
6,minvar_branch,4,2,0,1.0,-2.356194490192345,-0.7853981633974483,3.5622238102196824,2.844419988393953,0.20150441411525521,0.26617243507839145,1441.0
6,minvar_branch,5,3,1,1.0,-0.7853981633974483,-0.7853981633974483,3.9032420187383265,3.235256322677092,0.17113612039797435,0.23378522384991557,1639.0
6,minvar_branch,6,2,0,1.0,0.7853981633974483,-0.7853981633974483,3.562223810219683,4.00705938684228,0.1248758080125134,0.23057309790353356,2030.0
6,minvar_branch,7,3,1,1.0,2.356194490192345,-0.7853981633974483,3.903242018738327,5.534874148130912,0.4180197183673457,0.5422555242137762,2804.0
6,minvar_branch,8,0,0,1.0,-2.356194490192345,0.7853981633974483,1.4861616682098329,1.3797706952722923,0.07158775200123049,0.2429709663231307,699.0
6,minvar_branch,9,1,0,1.0,-0.7853981633974483,0.7853981633974483,1.853526657716009,1.9166771746915534,0.03407046600201642,0.22303134783591874,971.0
6,minvar_branch,10,0,0,1.0,0.7853981633974483,0.7853981633974483,1.4861616682098324,1.3935881414338174,0.062290347514833436,0.2501419908454944,706.0
6,minvar_branch,11,1,0,1.0,2.356194490192345,0.7853981633974483,1.853526657716009,1.8515377856443638,0.0010730204841488437,0.22177792032339297,938.0
6,minvar_branch,12,2,0,1.0,-2.356194490192345,2.356194490192345,3.562223810219683,3.140508120426634,0.11838551204536514,0.18911910125186268,1591.0
6,minvar_branch,13,3,1,1.0,-0.7853981633974483,2.356194490192345,3.9032420187383354,3.430674489818661,0.12107051693208223,0.22511337844866852,1738.0
6,minvar_branch,14,2,0,1.0,0.7853981633974483,2.356194490192345,3.5622238102196824,2.7338804191017525,0.23253547088801418,0.2864080421525515,1385.0
6,minvar_branch,15,3,1,1.0,2.356194490192345,2.356194490192345,3.903242018738335,2.4002877903449322,0.3850527897522507,0.4676953839452037,1216.0
6,weighted,0,0,0,1.0,-2.356194490192345,-2.356194490192345,1.4861616682098324,1.5966471206242747,0.0743428220346501,1.291759336514702,27.509532356262653
6,weighted,1,1,0,1.0,-0.7853981633974483,-2.356194490192345,1.8535266577160097,2.3385635138041714,0.261683237232662,1.2584480396626658,29.822503187376515
6,weighted,2,0,0,1.0,0.7853981633974483,-2.356194490192345,1.4861616682098326,1.5151170925091733,0.01948336100891304,1.3050636282988546,25.7444353882378
6,weighted,3,1,0,1.0,2.356194490192345,-2.356194490192345,1.8535266577160097,2.22167540514431,0.19862069201742585,1.6336324650200387,27.936034766931378
6,weighted,4,2,0,1.0,-2.356194490192345,-0.7853981633974483,3.5622238102196824,3.349597532750685,0.05968919663581852,0.9990680687307535,26.059288136350116
6,weighted,5,3,1,1.0,-0.7853981633974483,-0.7853981633974483,3.9032420187383265,4.412038271537579,0.13035221755573187,1.1582063248836576,37.33082959787126
6,weighted,6,2,0,1.0,0.7853981633974483,-0.7853981633974483,3.562223810219683,2.388096332822108,0.32960519606575933,1.0015184089923725,27.28264644264134
6,weighted,7,3,1,1.0,2.356194490192345,-0.7853981633974483,3.903242018738327,5.0531120755461805,0.2945935843300678,1.066889624454108,37.99030286115112
6,weighted,8,0,0,1.0,-2.356194490192345,0.7853981633974483,1.4861616682098329,1.9642850543487318,0.3217169412765342,1.6114734064486511,24.75599623284205
6,weighted,9,1,0,1.0,-0.7853981633974483,0.7853981633974483,1.853526657716009,1.9856877849202603,0.071302523033095,1.3881569401402827,25.594055542566824
6,weighted,10,0,0,1.0,0.7853981633974483,0.7853981633974483,1.4861616682098324,1.1912876141490107,0.1984131742652295,1.1507725413376588,18.300822833661417
6,weighted,11,1,0,1.0,2.356194490192345,0.7853981633974483,1.853526657716009,2.7090697743165837,0.46157583600918356,1.7567027528477863,37.181030074083274
6,weighted,12,2,0,1.0,-2.356194490192345,2.356194490192345,3.562223810219683,3.930419332606867,0.10336114236586318,1.0506267309732455,28.46530316372798
6,weighted,13,3,1,1.0,-0.7853981633974483,2.356194490192345,3.9032420187383354,4.487900474396222,0.14978790780871648,0.772211474187173,43.074553429132905
6,weighted,14,2,0,1.0,0.7853981633974483,2.356194490192345,3.5622238102196824,3.785285176297706,0.06261857142105487,1.140103524481979,31.37008817374286
6,weighted,15,3,1,1.0,2.356194490192345,2.356194490192345,3.903242018738335,3.482623648771748,0.10776128355539313,0.8355020642657215,29.430814942768944
6,weighted_ess_resample,0,0,0,1.0,-2.356194490192345,-2.356194490192345,1.4861616682098324,1.436328046689375,0.03353176345914292,0.34310769755873755,313.0000000000001
6,weighted_ess_resample,1,1,0,1.0,-0.7853981633974483,-2.356194490192345,1.8535266577160097,1.9686413163889578,0.062105747545490954,0.3243773906246669,429.00000000000006
6,weighted_ess_resample,2,0,0,1.0,0.7853981633974483,-2.356194490192345,1.4861616682098326,1.6841290515495226,0.13320716552873627,0.42622732101433325,367.00000000000006
6,weighted_ess_resample,3,1,0,1.0,2.356194490192345,-2.356194490192345,1.8535266577160097,2.078775096326801,0.12152425090467896,0.34881221679709207,453.0
6,weighted_ess_resample,4,2,0,1.0,-2.356194490192345,-0.7853981633974483,3.5622238102196824,3.5196979457181854,0.011938010289947057,0.28832180632369636,766.9999999999121
6,weighted_ess_resample,5,3,1,1.0,-0.7853981633974483,-0.7853981633974483,3.9032420187383265,5.237752074225301,0.341897850320421,0.5973960094030598,322.20164947506413
6,weighted_ess_resample,6,2,0,1.0,0.7853981633974483,-0.7853981633974483,3.562223810219683,4.327347113159603,0.21478810532478446,0.32251017108500096,942.9999999998878
6,weighted_ess_resample,7,3,1,1.0,2.356194490192345,-0.7853981633974483,3.903242018738327,5.1851921084131165,0.3284321298860078,0.5630877945725992,324.8035822521745
6,weighted_ess_resample,8,0,0,1.0,-2.356194490192345,0.7853981633974483,1.4861616682098329,1.7759072014977257,0.19496232441313605,0.4075614469436868,387.0000000000001
6,weighted_ess_resample,9,1,0,1.0,-0.7853981633974483,0.7853981633974483,1.853526657716009,1.5877619941039145,0.14338324323836837,0.3478617103694108,345.99999999999994
6,weighted_ess_resample,10,0,0,1.0,0.7853981633974483,0.7853981633974483,1.4861616682098324,1.4776282141660664,0.005741941961163001,0.3710622438595102,322.00000000000006
6,weighted_ess_resample,11,1,0,1.0,2.356194490192345,0.7853981633974483,1.853526657716009,1.9961747613734184,0.07696037338528826,0.25900083662799794,435.00000000000006
6,weighted_ess_resample,12,2,0,1.0,-2.356194490192345,2.356194490192345,3.562223810219683,3.785855144408283,0.06277857487421844,0.2472743217205857,824.9999999999116
6,weighted_ess_resample,13,3,1,1.0,-0.7853981633974483,2.356194490192345,3.9032420187383354,4.7978785916051985,0.22920345921979005,0.5401798304967215,293.7712894511476
6,weighted_ess_resample,14,2,0,1.0,0.7853981633974483,2.356194490192345,3.5622238102196824,3.593120581634748,0.008673450367274934,0.2368235352221656,782.9999999999062
6,weighted_ess_resample,15,3,1,1.0,2.356194490192345,2.356194490192345,3.903242018738335,2.6376449400708593,0.32424253289745053,0.6337981192093899,179.0281638902076
6,weighted_ess_resample_costmatched,0,0,0,1.0,-2.356194490192345,-2.356194490192345,1.4861616682098324,1.5549846754980432,0.04630923321492477,0.3015647165816902,554.0
6,weighted_ess_resample_costmatched,1,1,0,1.0,-0.7853981633974483,-2.356194490192345,1.8535266577160097,1.7991790198452091,0.0293212064928,0.21773774651171388,640.9999999999999
6,weighted_ess_resample_costmatched,2,0,0,1.0,0.7853981633974483,-2.356194490192345,1.4861616682098326,1.5184958654231793,0.021756850486054476,0.25574469652280124,540.9999999999999
6,weighted_ess_resample_costmatched,3,1,0,1.0,2.356194490192345,-2.356194490192345,1.8535266577160097,1.9816230702195285,0.06910956039950591,0.25265005091142256,706.0000000000001
6,weighted_ess_resample_costmatched,4,2,0,1.0,-2.356194490192345,-0.7853981633974483,3.5622238102196824,4.465671105110588,0.2536189029726322,0.34897145034788013,1590.999999999985
6,weighted_ess_resample_costmatched,5,3,1,1.0,-0.7853981633974483,-0.7853981633974483,3.9032420187383265,3.3697316430240076,0.1366839086977162,0.47858771281591683,438.91735155592477
6,weighted_ess_resample_costmatched,6,2,0,1.0,0.7853981633974483,-0.7853981633974483,3.562223810219683,3.7695765331145106,0.0582087858432568,0.2215502567244312,1342.9999999999864
6,weighted_ess_resample_costmatched,7,3,1,1.0,2.356194490192345,-0.7853981633974483,3.903242018738327,3.0019846662745215,0.23089968496371263,0.3966382809710931,386.6567830834774
6,weighted_ess_resample_costmatched,8,0,0,1.0,-2.356194490192345,0.7853981633974483,1.4861616682098329,1.6981330842532776,0.1426301193051066,0.3229733805026279,604.9999999999997
6,weighted_ess_resample_costmatched,9,1,0,1.0,-0.7853981633974483,0.7853981633974483,1.853526657716009,1.7739175359472268,0.042950081908657206,0.23488787965911903,632.0
6,weighted_ess_resample_costmatched,10,0,0,1.0,0.7853981633974483,0.7853981633974483,1.4861616682098324,1.563405170130704,0.051975167690817746,0.3252089192940007,556.9999999999999
6,weighted_ess_resample_costmatched,11,1,0,1.0,2.356194490192345,0.7853981633974483,1.853526657716009,1.6588374426341945,0.1050371810253425,0.2663555519869071,590.9999999999999
6,weighted_ess_resample_costmatched,12,2,0,1.0,-2.356194490192345,2.356194490192345,3.562223810219683,4.184987813151186,0.17482450180273687,0.2659432708187704,1490.9999999999866
6,weighted_ess_resample_costmatched,13,3,1,1.0,-0.7853981633974483,2.356194490192345,3.9032420187383354,3.230891994884334,0.17225424932049904,0.3425491987392021,413.98409362230797
6,weighted_ess_resample_costmatched,14,2,0,1.0,0.7853981633974483,2.356194490192345,3.5622238102196824,3.314869596129697,0.06943814517783795,0.20353001234993653,1180.9999999999886
6,weighted_ess_resample_costmatched,15,3,1,1.0,2.356194490192345,2.356194490192345,3.903242018738335,3.0927764557366597,0.20763907518695093,0.44967366442273865,404.6073904346609
7,minvar_branch,0,0,0,1.0,-2.356194490192345,-2.356194490192345,1.4861616682098324,1.5653192580127724,0.05326310824467021,0.23232654396759522,793.0
7,minvar_branch,1,1,0,1.0,-0.7853981633974483,-2.356194490192345,1.8535266577160097,1.6205890426588727,0.12567265438964448,0.2553587684081513,821.0
7,minvar_branch,2,0,0,1.0,0.7853981633974483,-2.356194490192345,1.4861616682098326,1.4449100843194822,0.027757130851073793,0.2322134733625535,732.0
7,minvar_branch,3,1,0,1.0,2.356194490192345,-2.356194490192345,1.8535266577160097,1.9048336494102462,0.027680741186349663,0.22062704241664904,965.0
7,minvar_branch,4,2,0,1.0,-2.356194490192345,-0.7853981633974483,3.5622238102196824,2.9825944500092043,0.16271559314930645,0.21175562104555107,1511.0
7,minvar_branch,5,3,1,1.0,-0.7853981633974483,-0.7853981633974483,3.9032420187383265,4.180764424301453,0.0711004862703419,0.29473158287322193,2118.0
7,minvar_branch,6,2,0,1.0,0.7853981633974483,-0.7853981633974483,3.562223810219683,3.2648651358803598,0.08347557317601134,0.1811138243183909,1654.0
7,minvar_branch,7,3,1,1.0,2.356194490192345,-0.7853981633974483,3.903242018738327,3.908363342831386,0.0013120693178831863,0.21236982410149072,1980.0
7,minvar_branch,8,0,0,1.0,-2.356194490192345,0.7853981633974483,1.4861616682098329,1.6067715964973477,0.0811553217038604,0.23435182095896237,814.0
7,minvar_branch,9,1,0,1.0,-0.7853981633974483,0.7853981633974483,1.853526657716009,1.9818165637387433,0.06921395248818181,0.25432988653319305,1004.0
7,minvar_branch,10,0,0,1.0,0.7853981633974483,0.7853981633974483,1.4861616682098324,1.3442401194283706,0.09549536353767925,0.2446257798929192,681.0
7,minvar_branch,11,1,0,1.0,2.356194490192345,0.7853981633974483,1.853526657716009,1.8100854471597885,0.02343705733898133,0.21280151013151205,917.0
7,minvar_branch,12,2,0,1.0,-2.356194490192345,2.356194490192345,3.562223810219683,4.4215827716880325,0.24124227091035946,0.2823271179995143,2240.0
7,minvar_branch,13,3,1,1.0,-0.7853981633974483,2.356194490192345,3.9032420187383354,3.8096672988204925,0.02397358899822706,0.2785540182533469,1930.0
7,minvar_branch,14,2,0,1.0,0.7853981633974483,2.356194490192345,3.5622238102196824,3.7287365427315597,0.046744040066816726,0.18589815031619863,1889.0
7,minvar_branch,15,3,1,1.0,2.356194490192345,2.356194490192345,3.903242018738335,4.03469427916533,0.033677711962499565,0.1867284802920979,2044.0
7,weighted,0,0,0,1.0,-2.356194490192345,-2.356194490192345,1.4861616682098324,1.8826704157159124,0.2668005480074706,1.3843176065086835,24.708262155944258
7,weighted,1,1,0,1.0,-0.7853981633974483,-2.356194490192345,1.8535266577160097,1.3352166328112285,0.27963451334628425,0.8235520415786282,24.121797286269135
7,weighted,2,0,0,1.0,0.7853981633974483,-2.356194490192345,1.4861616682098326,1.453873837467166,0.021725651679308323,1.3403380163837784,27.13899946010199
7,weighted,3,1,0,1.0,2.356194490192345,-2.356194490192345,1.8535266577160097,2.104249796076639,0.13526815884567886,1.433187065713401,25.603567299589503
7,weighted,4,2,0,1.0,-2.356194490192345,-0.7853981633974483,3.5622238102196824,3.516541090475032,0.012824213799703133,1.0336102649740204,26.982779827845523
7,weighted,5,3,1,1.0,-0.7853981633974483,-0.7853981633974483,3.9032420187383265,3.409036723316236,0.12661405391967878,1.0106731145338546,29.338317320854724
7,weighted,6,2,0,1.0,0.7853981633974483,-0.7853981633974483,3.562223810219683,4.232639465337612,0.18820144124425028,1.4467719281162699,29.304313634428315
7,weighted,7,3,1,1.0,2.356194490192345,-0.7853981633974483,3.903242018738327,2.9010971387162856,0.25674679541033735,0.7124041951478935,25.754612863973108
7,weighted,8,0,0,1.0,-2.356194490192345,0.7853981633974483,1.4861616682098329,1.840366843138586,0.23833556099950662,1.6669508893264307,25.94323351619304
7,weighted,9,1,0,1.0,-0.7853981633974483,0.7853981633974483,1.853526657716009,1.6256357625658586,0.12294988809654715,1.4011252909563654,21.911591647320552
7,weighted,10,0,0,1.0,0.7853981633974483,0.7853981633974483,1.4861616682098324,1.823797556189691,0.22718651355512393,1.4679537268948015,28.7356526564954
7,weighted,11,1,0,1.0,2.356194490192345,0.7853981633974483,1.853526657716009,1.7731006932270088,0.04339077841378572,1.040588549150587,27.541505452505312
7,weighted,12,2,0,1.0,-2.356194490192345,2.356194490192345,3.562223810219683,3.5880192474426797,0.007241385886252364,1.056959362102287,24.683099186146315
7,weighted,13,3,1,1.0,-0.7853981633974483,2.356194490192345,3.9032420187383354,4.602917903399822,0.17925506061436758,1.1592119520061537,35.10319784304267
7,weighted,14,2,0,1.0,0.7853981633974483,2.356194490192345,3.5622238102196824,3.353676664480052,0.05854408842626014,0.9519880186599997,25.270950748455007
7,weighted,15,3,1,1.0,2.356194490192345,2.356194490192345,3.903242018738335,3.433456729254367,0.12035771474806446,0.7940951082550244,31.98894572735843
7,weighted_ess_resample,0,0,0,1.0,-2.356194490192345,-2.356194490192345,1.4861616682098324,1.5079860533871678,0.014685068013915442,0.33550178802869624,325.9999999999999
7,weighted_ess_resample,1,1,0,1.0,-0.7853981633974483,-2.356194490192345,1.8535266577160097,1.6051262592802091,0.13401501262565574,0.36553212363598847,347.0
7,weighted_ess_resample,2,0,0,1.0,0.7853981633974483,-2.356194490192345,1.4861616682098326,1.609751983370351,0.08316074745043726,0.443637430979717,347.99999999999994
7,weighted_ess_resample,3,1,0,1.0,2.356194490192345,-2.356194490192345,1.8535266577160097,1.5866233629196305,0.14399754850316973,0.3178600862833358,342.99999999999994
7,weighted_ess_resample,4,2,0,1.0,-2.356194490192345,-0.7853981633974483,3.5622238102196824,3.2518879672529963,0.08711856960709823,0.2696008535073397,702.9999999999577
7,weighted_ess_resample,5,3,1,1.0,-0.7853981633974483,-0.7853981633974483,3.9032420187383265,3.1354723454933815,0.19670050423701804,0.45872525285887317,205.42772164556732
7,weighted_ess_resample,6,2,0,1.0,0.7853981633974483,-0.7853981633974483,3.562223810219683,4.75062449763986,0.33361202179682486,0.44799798912968075,1026.9999999999368
7,weighted_ess_resample,7,3,1,1.0,2.356194490192345,-0.7853981633974483,3.903242018738327,3.3423959336534073,0.1436872431666961,0.41225231518058714,228.31073864383902
7,weighted_ess_resample,8,0,0,1.0,-2.356194490192345,0.7853981633974483,1.4861616682098329,1.7809037747057042,0.19832439013913278,0.4187121914500577,384.9999999999998
7,weighted_ess_resample,9,1,0,1.0,-0.7853981633974483,0.7853981633974483,1.853526657716009,1.6883892929028141,0.0890936011768419,0.33884853249061925,365.0000000000001
7,weighted_ess_resample,10,0,0,1.0,0.7853981633974483,0.7853981633974483,1.4861616682098324,1.4987346052068786,0.008460006246959008,0.3455254906710762,323.99999999999994
7,weighted_ess_resample,11,1,0,1.0,2.356194490192345,0.7853981633974483,1.853526657716009,1.5866233629196307,0.14399754850316931,0.3570249403578284,343.0
7,weighted_ess_resample,12,2,0,1.0,-2.356194490192345,2.356194490192345,3.562223810219683,4.542466561507453,0.2751771936607539,0.3808743461496176,981.9999999999441
7,weighted_ess_resample,13,3,1,1.0,-0.7853981633974483,2.356194490192345,3.9032420187383354,5.6152174395406185,0.4386034513318888,0.7095168190820555,363.0561052920822
7,weighted_ess_resample,14,2,0,1.0,0.7853981633974483,2.356194490192345,3.5622238102196824,4.301928616751762,0.20765253559025026,0.33678597439720476,929.9999999999411
7,weighted_ess_resample,15,3,1,1.0,2.356194490192345,2.356194490192345,3.903242018738335,4.135879101752465,0.05960098858777061,0.4476792704230223,260.7068680130782
7,weighted_ess_resample_costmatched,0,0,0,1.0,-2.356194490192345,-2.356194490192345,1.4861616682098324,1.5272933524203645,0.027676453437315153,0.29481217142811195,553.0000000000001
7,weighted_ess_resample_costmatched,1,1,0,1.0,-0.7853981633974483,-2.356194490192345,1.8535266577160097,1.9691865466107066,0.06239990582990465,0.26961776960569556,713.0
7,weighted_ess_resample_costmatched,2,0,0,1.0,0.7853981633974483,-2.356194490192345,1.4861616682098326,1.5162460225656056,0.02024298903632152,0.27433536500796096,548.9999999999999
7,weighted_ess_resample_costmatched,3,1,0,1.0,2.356194490192345,-2.356194490192345,1.8535266577160097,1.7786201066161218,0.040412988282666915,0.24672953267093345,643.9999999999999
7,weighted_ess_resample_costmatched,4,2,0,1.0,-2.356194490192345,-0.7853981633974483,3.5622238102196824,4.609501249552168,0.29399540711842587,0.35961166271648143,1668.9999999999748
7,weighted_ess_resample_costmatched,5,3,1,1.0,-0.7853981633974483,-0.7853981633974483,3.9032420187383265,3.314166479640457,0.15091955258472056,0.42176557333745085,418.80013257855364
7,weighted_ess_resample_costmatched,6,2,0,1.0,0.7853981633974483,-0.7853981633974483,3.562223810219683,4.653690587669156,0.30640039357385646,0.34905670214845713,1684.999999999974
7,weighted_ess_resample_costmatched,7,3,1,1.0,2.356194490192345,-0.7853981633974483,3.903242018738327,3.8113386959514686,0.02354538159449436,0.5381569015656669,464.67422310530685
7,weighted_ess_resample_costmatched,8,0,0,1.0,-2.356194490192345,0.7853981633974483,1.4861616682098329,1.441676546045986,0.029932895670382757,0.26419474690213646,522.0
7,weighted_ess_resample_costmatched,9,1,0,1.0,-0.7853981633974483,0.7853981633974483,1.853526657716009,1.6957651327054328,0.08511424659248028,0.30548218713137254,613.9999999999999
7,weighted_ess_resample_costmatched,10,0,0,1.0,0.7853981633974483,0.7853981633974483,1.4861616682098324,1.5935773315489152,0.07227723984327437,0.29043598262464987,577.0
7,weighted_ess_resample_costmatched,11,1,0,1.0,2.356194490192345,0.7853981633974483,1.853526657716009,1.687479635314364,0.08958437242346164,0.2635773998312563,610.9999999999999
7,weighted_ess_resample_costmatched,12,2,0,1.0,-2.356194490192345,2.356194490192345,3.562223810219683,3.479911028654552,0.023107133619449514,0.19396249576533725,1259.999999999979
7,weighted_ess_resample_costmatched,13,3,1,1.0,-0.7853981633974483,2.356194490192345,3.9032420187383354,4.406518924454682,0.12893817582928746,0.4571118914943687,522.4466115896773
7,weighted_ess_resample_costmatched,14,2,0,1.0,0.7853981633974483,2.356194490192345,3.5622238102196824,2.482888868821423,0.302994701877448,0.3688469085465232,898.9999999999841
7,weighted_ess_resample_costmatched,15,3,1,1.0,2.356194490192345,2.356194490192345,3.903242018738335,2.9684911012525883,0.2394806453195262,0.4126120787066844,370.80194606346726
