t,N,M_raw,M_clip,xc_x_raw,xc_y_raw,xc_x_clip,xc_y_clip,R_0.05_raw,R_0.1_raw,R_0.2_raw,R_0.3_raw,R_0.5_raw,R_0.8_raw,R_0.05_clip,R_0.1_clip,R_0.2_clip,R_0.3_clip,R_0.5_clip,R_0.8_clip,S_L2,peak,u_min
6.566416040100251e-05,320,31.415926530162565,31.415926530162565,-2.5406818761941496e-07,-2.540681875752641e-07,-2.5406818761941496e-07,-2.540681875752641e-07,0.003349827438947715,0.004742357368151294,0.00697293154784268,0.008897634826268538,0.013241037733146374,0.02497788836115482,0.003349827438947715,0.004742357368151294,0.00697293154784268,0.008897634826268538,0.013241037733146374,0.02497788836115482,765.1576473106219,51346.57802545577,3.086842784391823e-15
6.616541353383459e-05,320,31.415926530162558,31.415926530162558,-2.614752602441895e-07,-2.6147526020044436e-07,-2.614752602441895e-07,-2.6147526020044436e-07,0.0032751261647990864,0.004690044866951215,0.006833373223165403,0.008793997611065757,0.013012011621670375,0.024645670137892685,0.0032751261647990864,0.004690044866951215,0.006833373223165403,0.008793997611065757,0.013012011621670375,0.024645670137892685,774.8725724889633,52600.44909626084,3.113800544877955e-15
6.666666666666667e-05,320,31.415926530162558,31.415926530162558,-2.6932593173222557e-07,-2.6932593168716596e-07,-2.6932593173222557e-07,-2.6932593168716596e-07,0.003073940457759578,0.004658576557592787,0.006735142936078521,0.008708047937431615,0.01287271406772041,0.024294518763734004,0.003073940457759578,0.004658576557592787,0.006735142936078521,0.008708047937431615,0.01287271406772041,0.024294518763734004,784.6543879036492,53878.20999305019,3.1409387160282076e-15
6.716791979949876e-05,320,31.415926530162555,31.415926530162555,-2.7764686995868547e-07,-2.7764686991123373e-07,-2.7764686995868547e-07,-2.7764686991123373e-07,0.0030646698534707215,0.004535818155781524,0.006634559366314756,0.008683620906443895,0.012677669456631582,0.023908420420444516,0.0030646698534707215,0.004535818155781524,0.006634559366314756,0.008683620906443895,0.012677669456631582,0.023908420420444516,794.5025862515955,55180.20741784552,3.1682587921989444e-15
6.766917293233084e-05,320,31.41592653016255,31.41592653016255,-2.8646601601294033e-07,-2.8646601596513205e-07,-2.8646601601294033e-07,-2.8646601596513205e-07,0.0030642472219865207,0.004535472913077406,0.0065850118539107026,0.008470125234340441,0.012647726719801338,0.023560197161299267,0.0030642472219865207,0.004535472913077406,0.0065850118539107026,0.008470125234340441,0.012647726719801338,0.023560197161299267,804.4166758548683,56506.79680811118,3.1957622775664415e-15
6.817042606516292e-05,320,31.415926530162544,31.415926530162544,-2.9581262921769923e-07,-2.9581262916905815e-07,-2.9581262921769923e-07,-2.9581262916905815e-07,0.0030229787977341244,0.00453515636209387,0.006559900040948479,0.008400839523080319,0.012390523185537614,0.023327080431705075,0.0030229787977341244,0.00453515636209387,0.006559900040948479,0.008400839523080319,0.012390523185537614,0.023327080431705075,814.3961824947137,57858.342766056354,3.223450704709799e-15
6.8671679197995e-05,320,31.41592653016254,31.41592653016254,-3.057173331484853e-07,-3.0571733309973265e-07,-3.057173331484853e-07,-3.0571733309973265e-07,0.0029818857122848315,0.004424257058293661,0.006436814089608844,0.008361161075214497,0.012255906682411007,0.022865044529963064,0.0029818857122848315,0.004424257058293661,0.006436814089608844,0.008361161075214497,0.012255906682411007,0.022865044529963064,824.440651230972,59235.21949291564,3.2513256537674497e-15
6.917293233082708e-05,320,31.415926530162537,31.415926530162537,-3.162121626772283e-07,-3.1621216262550255e-07,-3.162121626772283e-07,-3.1621216262550255e-07,0.002867481400759047,0.004151822853375093,0.006398596936162353,0.008174263739693047,0.012091708357612896,0.022650428881513574,0.002867481400759047,0.004151822853375093,0.006398596936162353,0.008174263739693047,0.012091708357612896,0.022650428881513574,834.549648202882,60637.81122767744,3.2793887731596996e-15
6.967418546365916e-05,320,31.415926530162533,31.415926530162533,-3.273306120678894e-07,-3.2733061201488115e-07,-3.273306120678894e-07,-3.2733061201488115e-07,0.002867493281504507,0.004151590957116412,0.006299899207014512,0.007967603163013728,0.011899817408134557,0.022310723660673396,0.002867493281504507,0.004151590957116412,0.006299899207014512,0.007967603163013728,0.011899817408134557,0.022310723660673396,844.7227624074186,62066.512689883704,3.3076417973065795e-15
7.017543859649124e-05,320,31.415926530162537,31.415926530162537,-3.391076841516482e-07,-3.39107684099972e-07,-3.391076841516482e-07,-3.39107684099972e-07,0.0028671706916403635,0.004151224358949581,0.006232842077883957,0.007966818967499543,0.011801259319327873,0.022022644615350973,0.0028671706916403635,0.004151224358949581,0.006232842077883957,0.007966818967499543,0.011801259319327873,0.022022644615350973,854.959607451454,63521.72952609119,3.3360865577234716e-15
7.067669172932332e-05,320,31.415926530162523,31.415926530162523,-3.5157994061229166e-07,-3.5157994055927174e-07,-3.5157994061229166e-07,-3.5157994055927174e-07,0.002867147156820804,0.004150952825148273,0.006105509278567141,0.007961282347052867,0.01167252508682176,0.021684774142291502,0.002867147156820804,0.004150952825148273,0.006105509278567141,0.007961282347052867,0.01167252508682176,0.021684774142291502,865.2598232742015,65003.878759619256,3.3647249880008567e-15
7.11779448621554e-05,320,31.415926530162523,31.415926530162523,-3.647855534165696e-07,-3.64785553362258e-07,-3.647855534165696e-07,-3.64785553362258e-07,0.002867003720172444,0.004060295908491646,0.006063503636189891,0.00784608072853674,0.01159086593511846,0.02142444681775498,0.002867003720172444,0.004060295908491646,0.006063503636189891,0.00784608072853674,0.01159086593511846,0.02142444681775498,875.6230778365773,66513.38924326909,3.39355912399033e-15
7.167919799498747e-05,320,31.415926530162523,31.415926530162523,-3.787643574302349e-07,-3.7876435737576437e-07,-3.787643574302349e-07,-3.7876435737576437e-07,0.0028669328377386163,0.0040597050267955825,0.0060629199283463485,0.007820408193175074,0.011416060031075485,0.02115474748405871,0.0028669328377386163,0.0040597050267955825,0.0060629199283463485,0.007820408193175074,0.011416060031075485,0.02115474748405871,886.0490687743074,68050.70211474547,3.4225910992120676e-15
7.218045112781957e-05,320,31.415926530162512,31.415926530162512,-3.9355790425550913e-07,-3.935579042001694e-07,-3.9355790425550913e-07,-3.935579042001694e-07,0.002866768971092388,0.003913623212030215,0.00602903548071127,0.00781347436350759,0.011198246483612324,0.020845878127691363,0.002866768971092388,0.003913623212030215,0.00602903548071127,0.00781347436350759,0.011198246483612324,0.020845878127691363,896.5375250118113,69616.27125450798,3.451823136662545e-15
7.268170426065164e-05,320,31.41592653016251,31.41592653016251,-4.092095173429039e-07,-4.092095172857582e-07,-4.092095173429039e-07,-4.092095172857582e-07,0.002866477830722722,0.003913490673220469,0.005901635744637037,0.007695652194231576,0.01111249106052245,0.02049530379149438,0.002866477830722722,0.003913490673220469,0.005901635744637037,0.007695652194231576,0.01111249106052245,0.02049530379149438,907.0882083341025,71210.56374591393,3.48125755223911e-15
7.318295739348372e-05,320,31.415926530162515,31.415926530162515,-4.2576434841599987e-07,-4.2576434835752977e-07,-4.2576434841599987e-07,-4.2576434835752977e-07,0.0028664549284590727,0.003912823876737611,0.005745630460890018,0.007464120957742099,0.011048472114960302,0.020356814464857088,0.0028664549284590727,0.003912823876737611,0.005745630460890018,0.007464120957742099,0.011048472114960302,0.020356814464857088,917.7009149141765,72834.06033739622,3.5108967348535686e-15
7.36842105263158e-05,320,31.41592653016251,31.41592653016251,-4.432694352740627e-07,-4.432694352173615e-07,-4.432694352740627e-07,-4.432694352173615e-07,0.002600309805377002,0.00391264650507791,0.00574485804410775,0.0073737828184529345,0.010961660877689525,0.019998783848173118,0.002600309805377002,0.00391264650507791,0.00574485804410775,0.0073737828184529345,0.010961660877689525,0.019998783848173118,928.3754767935703,74487.25590672395,3.540743116674922e-15
7.418546365914788e-05,320,31.4159265301625,31.4159265301625,-4.617737610107711e-07,-4.617737609518004e-07,-4.617737610107711e-07,-4.617737609518004e-07,0.00251027221242494,0.003859318909383826,0.005716176717011549,0.0072485659119297914,0.010803661950466196,0.019689196989658608,0.00251027221242494,0.003859318909383826,0.005716176717011549,0.0072485659119297914,0.010803661950466196,0.019689196989658608,939.1117633140287,76170.65992714446,3.570799158297343e-15
7.468671679197996e-05,320,31.415926530162494,31.415926530162494,-4.81328314734017e-07,-4.813283146718235e-07,-4.81328314734017e-07,-4.813283146718235e-07,0.0025101792437711573,0.0038491466777291644,0.0055761545856635895,0.007225867514766492,0.010613145615460185,0.019508948296422746,0.0025101792437711573,0.0038491466777291644,0.0055761545856635895,0.007225867514766492,0.010613145615460185,0.019508948296422746,949.909682498441,77884.79693548757,3.6010673393845706e-15
7.518796992481204e-05,320,31.415926530162494,31.415926530162494,-5.019861538240005e-07,-5.019861537633605e-07,-5.019861538240005e-07,-5.019861537633605e-07,0.0025100338589028755,0.003848413660883439,0.005575205419407142,0.00714470369831244,0.010471237546899673,0.019243834995162364,0.0025100338589028755,0.003848413660883439,0.005575205419407142,0.00714470369831244,0.010471237546899673,0.019243834995162364,960.7691823794582,79630.20700228264,3.6315501472888046e-15
7.568922305764412e-05,320,31.415926530162487,31.415926530162487,-5.238024678180936e-07,-5.238024677563661e-07,-5.238024678180936e-07,-5.238024677563661e-07,0.002510015990006411,0.00382753700388595,0.005553930692037591,0.007143639692647442,0.010377984104495898,0.0189616482484179,0.002510015990006411,0.00382753700388595,0.005553930692037591,0.007143639692647442,0.010377984104495898,0.0189616482484179,971.6902522744482,81407.44620390137,3.6622500633163806e-15
7.61904761904762e-05,320,31.415926530162487,31.415926530162487,-5.46834643984827e-07,-5.468346439219928e-07,-5.46834643984827e-07,-5.468346439219928e-07,0.002509459078225731,0.00382706507714956,0.00553136253854187,0.00700894253155674,0.01026923146424645,0.018758558699260464,0.002509459078225731,0.00382706507714956,0.00553136253854187,0.00700894253155674,0.01026923146424645,0.018758558699260464,982.6729240056901,83217.08709703056,3.6931695785645935e-15
7.669172932330828e-05,320,31.41592653016248,31.41592653016248,-5.711423346682349e-07,-5.711423346022838e-07,-5.711423346682349e-07,-5.711423346022838e-07,0.002509314364330495,0.0036263281779209838,0.005518357815025124,0.0070077154532340044,0.010215713545555864,0.01849531902599935,0.002509314364330495,0.0036263281779209838,0.005518357815025124,0.0070077154532340044,0.010215713545555864,0.01849531902599935,993.717273064957,85059.7191954823,3.7243111632597876e-15
7.719298245614036e-05,320,31.41592653016248,31.41592653016248,-5.967875264807833e-07,-5.96787526413741e-07,-5.967875264807833e-07,-5.96787526413741e-07,0.002509177171572927,0.0036256891174486277,0.005429010462592509,0.00692519117762946,0.010097797637640009,0.018294918778835607,0.002509177171572927,0.0036256891174486277,0.005429010462592509,0.00692519117762946,0.010097797637640009,0.018294918778835607,1004.8234197177551,86935.94943547295,3.755677191252446e-15
7.769423558897245e-05,320,31.415926530162476,31.415926530162476,-6.238346114301197e-07,-6.238346113636452e-07,-6.238346114301197e-07,-6.238346113636452e-07,0.002508920461077719,0.0036247995682720884,0.005268210414368194,0.0067921866247842464,0.00998244626568281,0.018055445991121747,0.002508920461077719,0.0036247995682720884,0.005268210414368194,0.0067921866247842464,0.00998244626568281,0.018055445991121747,1015.9915300285633,88846.40259400153,3.7872699552051114e-15
7.819548872180453e-05,320,31.41592653016247,31.41592653016247,-6.523504600587344e-07,-6.523504599895606e-07,-6.523504600587344e-07,-6.523504599895606e-07,0.0025088849572555837,0.003400272050237316,0.005267657196889278,0.006735012761496208,0.009842691164209036,0.01781524955914577,0.0025088849572555837,0.003400272050237316,0.005267657196889278,0.006735012761496208,0.009842691164209036,0.01781524955914577,1027.2218169112164,90791.72201581868,3.8190918912940766e-15
7.86967418546366e-05,320,31.415926530162466,31.415926530162466,-6.824044967305046e-07,-6.824044966607345e-07,-6.824044967305046e-07,-6.824044966607345e-07,0.002459490434335014,0.0033995691426780797,0.0051572616367926965,0.006629439633739958,0.009813968355169867,0.017612016273742905,0.002459490434335014,0.0033995691426780797,0.0051572616367926965,0.006629439633739958,0.009813968355169867,0.017612016273742905,1038.5145410501466,92772.56986787684,3.851146403677889e-15
