N,t,S_L2,peak,umin,mass_u,mass_v
160,0.00010476190476190478,1390.7290971576338,181679.70128681525,-1.8189894035458565e-12,31.415926530162675,31.415637990536823
160,0.00010526315789473686,1395.0836246482847,183130.9586795895,-3.637978807091713e-12,31.415926530162675,31.415637990681446
160,0.00010576441102756894,1399.3815651060047,184566.16644749662,-3.637978807091713e-12,31.415926530162675,31.415637990826077
160,0.00010626566416040102,1403.625275078011,185985.94617778304,-1.0913936421275139e-11,31.415926530162675,31.415637990970716
160,0.0001067669172932331,1407.8169268029228,187390.86685767365,-3.637978807091713e-12,31.415926530162672,31.415637991115343
160,0.00010726817042606518,1411.9585092238044,188781.45149733644,-3.637978807091713e-12,31.415926530162665,31.41563799125997
160,0.00010776942355889726,1416.0518873721094,190158.18356273015,-5.4569682106375694e-12,31.415926530162672,31.415637991404598
160,0.00010827067669172934,1420.098815475694,191521.51154618192,-7.275957614183426e-12,31.415926530162672,31.415637991549225
160,0.00010877192982456141,1424.1009371667546,192871.853757634,-9.094947017729282e-13,31.415926530162665,31.415637991693853
160,0.0001092731829573935,1428.059796520262,194209.59890943643,-3.637978807091713e-12,31.415926530162665,31.415637991838487
160,0.00010977443609022559,1431.976849406572,195535.1109951965,-3.637978807091713e-12,31.415926530162658,31.415637991983118
160,0.00011027568922305766,1435.8534748625966,196848.7348006629,-1.8189894035458565e-12,31.41592653016266,31.415637992127742
160,0.00011077694235588974,1439.690976886699,198150.79364016972,-3.637978807091713e-12,31.415926530162658,31.41563799227237
160,0.00011127819548872182,1443.4905890930465,199441.5920231647,-3.637978807091713e-12,31.415926530162654,31.415637992417
160,0.0001117794486215539,1447.2534789642243,200721.41751799395,-3.637978807091713e-12,31.415926530162654,31.41563799256163
160,0.00011228070175438598,1450.98075180324,201990.5423738336,-3.637978807091713e-12,31.415926530162647,31.41563799270626
160,0.00011278195488721806,1454.6734544677379,203249.2249587474,-1.8189894035458565e-12,31.415926530162647,31.415637992850886
160,0.00011328320802005014,1458.3325789207443,204497.71102650123,-3.637978807091713e-12,31.415926530162647,31.415637992995517
160,0.00011378446115288222,1461.9590656096025,205736.23482426532,-3.637978807091713e-12,31.415926530162647,31.41563799314014
160,0.0001142857142857143,1465.5538036802839,206965.02005693747,-3.637978807091713e-12,31.41592653016264,31.41563799328477
160,0.00011478696741854638,1469.1176329641985,208184.28072588326,-3.637978807091713e-12,31.41592653016264,31.415637993429403
160,0.00011528822055137847,1472.6513419788414,209394.22189406434,-3.637978807091713e-12,31.415926530162633,31.415637993574023
160,0.00011578947368421055,1476.1556715239744,210595.0405609153,-9.094947017729282e-13,31.415926530162633,31.415637993718654
160,0.00011629072681704263,1479.631317441292,211786.92588419534,-3.637978807091713e-12,31.41592653016264,31.41563799386328
160,0.0001167919799498747,1483.0789377580043,212970.05986985133,-3.637978807091713e-12,31.415926530162626,31.415637994007913
160,0.00011729323308270678,1486.499156581763,214144.6173937022,-1.8189894035458565e-12,31.415926530162626,31.415637994152537
160,0.00011779448621553886,1489.8925672820872,215310.76646895803,-3.637978807091713e-12,31.415926530162626,31.415637994297168
160,0.00011829573934837094,1493.2597256015808,216468.66854170492,-1.8189894035458565e-12,31.415926530162626,31.41563799444179
160,0.00011879699248120302,1496.6011590329376,217618.47906623868,-3.637978807091713e-12,31.415926530162622,31.41563799458642
160,0.0001192982456140351,1499.917370296452,218760.34702992538,-1.8189894035458565e-12,31.415926530162615,31.415637994731046
160,0.00011979949874686718,1503.2088429432645,219894.41622449714,-3.637978807091713e-12,31.41592653016261,31.415637994875677
160,0.00012,1504.518482089185,220345.78100739865,-1.8189894035458565e-12,31.41592653016261,31.41563799493353
160,0.00012030075187969926,1506.4757909074417,221020.7563357355,-3.637978807091713e-12,31.41592653016261,31.415637995020298
160,0.00012080200501253135,1509.719165727064,222139.95468505274,-3.637978807091713e-12,31.41592653016261,31.415637995164932
160,0.00012130325814536343,1512.9391391283973,223251.3718917742,-3.637978807091713e-12,31.41592653016261,31.41563799530956
160,0.00012180451127819551,1516.1361918954062,224355.50683736766,-7.275957614183426e-12,31.415926530162604,31.415637995454183
160,0.00012230576441102757,1519.3107500543467,225452.49494310393,-3.637978807091713e-12,31.415926530162608,31.41563799559881
160,0.00012280701754385965,1522.4297394106752,226477.55833398318,-9.094947017729282e-13,31.415926530162604,31.415637995743435
160,0.00012330827067669176,1525.2628713998256,227137.19612310885,-1.8189894035458565e-12,31.415926530162604,31.415637995888066
160,0.00012380952380952384,1527.8518536428298,227781.68714886723,-1.8189894035458565e-12,31.415926530162604,31.415637996032697
160,0.00012431077694235592,1529.9910352630236,228347.89656119113,-3.637978807091713e-12,31.415926530162594,31.41563799617732
160,0.000124812030075188,1531.9354322726986,228850.84198436467,-1.4551915228366852e-11,31.415926530162594,31.415637996321944
160,0.00012531328320802008,1533.738480281236,229312.92300448497,-3.637978807091713e-12,31.41592653016259,31.41563799646657
160,0.00012581453634085215,1535.3236703056407,229745.32395285167,-3.637978807091713e-12,31.415926530162594,31.4156379966112
160,0.00012631578947368423,1536.7757579058257,230152.4704866527,-3.637978807091713e-12,31.415926530162594,31.41563799675583
160,0.0001268170426065163,1538.134983117744,230536.93672192283,-7.275957614183426e-12,31.415926530162583,31.41563799690045
160,0.0001273182957393484,1539.4203974646034,230901.4741253214,-1.4551915228366852e-11,31.41592653016259,31.415637997045078
160,0.00012781954887218047,1540.6453458219348,231248.73797435738,-7.275957614183426e-12,31.415926530162583,31.4156379971897
160,0.00012832080200501255,1541.8195875310691,231581.01941471582,-1.4551915228366852e-11,31.415926530162583,31.41563799733433
160,0.00012882205513784463,1542.9504462742593,231900.19402306603,-1.8189894035458565e-12,31.415926530162576,31.415637997478953
160,0.0001293233082706767,1544.0435269926527,232207.770552302,-7.275957614183426e-12,31.415926530162576,31.415637997623588
