step,t,N,K,L,h_eff,xc_x,xc_y,S_u,R2,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,N_0.99,R50_over_heff,peak_PK_u,S_L2,Mcore_0.01,Mcore_0.02,Mcore_0.04
1600,0.0015999999999999999,160000,5,0.3988484647923727,0.07976969295847454,0.00011057692162023459,-4.711754319850945e-05,0.011337406756415582,0.10647725933933302,0.07733938615514788,0.13294948826412423,0.16979298862359873,0.26594153400117976,80000,128000,144000,158400,0.9695334567152991,1177.3873140507537,131.3611275459753,0.44139376782936596,1.7204146769221105,6.050903800354791
1620,0.00162,160000,5,0.39922245242489973,0.07984449048497995,0.00012017086242044824,-6.255206746804507e-05,0.011329797924003614,0.10644152349531462,0.07721281044799669,0.1330741508082999,0.16976665080825126,0.26628675169053295,80000,128000,144000,158400,0.9670399294804402,1180.8301925000962,131.5861388323027,0.44139376782936596,1.7398532814661973,6.08506862046258
1640,0.00164,160000,5,0.39899884449916684,0.07979976889983337,0.00012661645498084697,-5.715922579246686e-05,0.011323783989677308,0.10641326980070347,0.07707556248209119,0.1329996148330556,0.1700477029541627,0.26643495647457377,80000,128000,144000,158400,0.9658619761021906,1184.807746520038,131.79115947985287,0.45396013844372507,1.7337664456998672,6.113932002967436
1660,0.00166,160000,5,0.39851125033310775,0.07970225006662154,0.00015434595113773253,-5.971670600958188e-05,0.01131569466155773,0.10637525399056742,0.07690479136802372,0.13283708344436926,0.169941529246648,0.26706170094698917,80000,128000,144000,158400,0.9649011327000244,1189.4339042457113,132.02040604814619,0.4616177705368502,1.7376934365168544,6.125909324959247
1680,0.0016799999999999999,160000,5,0.39854729755485463,0.07970945951097093,0.00016899386908295216,-6.54845774447613e-05,0.011308232669603199,0.1063401742974084,0.07675054053497563,0.13284909918495155,0.1700642698251567,0.26744033744631734,80000,128000,144000,158400,0.9628786972819952,1192.7223404867004,132.22826354955052,0.4639739650270426,1.759095536469435,6.1372975983285105
1700,0.0017,160000,5,0.3977739479703388,0.07955478959406777,0.00016746456797476507,-7.345574270056422e-05,0.011300839465539735,0.10630540656777404,0.07662889407957513,0.13259131599011295,0.16989457632610436,0.26747322387884565,80000,128000,144000,158400,0.9632216296539509,1197.4937532777103,132.44872070828663,0.4551382356888213,1.7675385667259573,6.148293172616074
1720,0.00172,160000,5,0.3975963602274972,0.07951927204549944,0.00016462832019601344,-8.318888304724405e-05,0.011289284668349858,0.10625104549297319,0.07638383350722971,0.1325321200758324,0.16985830342292357,0.2677900474826689,80000,128000,144000,158400,0.9605700799615509,1202.0108754869475,132.7014508278934,0.4561199833930681,1.7897260648419353,6.187170381704248
1740,0.00174,160000,5,0.39743297663133104,0.0794865953262662,0.00015589623892142235,-8.053232529680651e-05,0.011281656821174475,0.10621514402934487,0.07630054561556848,0.13247765887711035,0.16986946983905554,0.2680621826514349,80000,128000,144000,158400,0.9599171445497189,1205.385762342568,132.8853998292902,0.45199664303523146,1.7907078125461822,6.194238965174826
1760,0.0017599999999999998,160000,5,0.3970386312400628,0.07940772624801255,0.00015300434754138273,-6.716930122701442e-05,0.011275334168289493,0.10618537643333706,0.07617827916165645,0.13234621041335426,0.16988157097765874,0.26867923208522304,80000,128000,144000,158400,0.9593308203250949,1208.8734457250096,133.0635001790665,0.4684900044665779,1.7791231896360697,6.212499472473816
1780,0.00178,160000,5,0.39694848678890005,0.07938969735778001,0.00014431914726593264,-5.771376351757087e-05,0.011261851014262431,0.10612186869002276,0.07601352445800547,0.1323161622629667,0.16992641018435245,0.26862025790976357,80000,128000,144000,158400,0.9574734126449761,1213.8750022004199,133.3410921815316,0.46888270354827666,1.7871735208108936,6.22958188252771
1800,0.0018,160000,5,0.3965705718107033,0.07931411436214067,0.00013998713665052068,-6.664894382235095e-05,0.011259600661320156,0.10611126547789428,0.0758954680772376,0.13219019060356776,0.16981263064374952,0.2689551563941517,80000,128000,144000,158400,0.9568973780720307,1217.083426593667,133.50411862359417,0.4596542751283566,1.7863881226474962,6.256874468705772
1820,0.00182,160000,5,0.39600660891474326,0.07920132178294866,0.00013755517549268652,-8.430853841264047e-05,0.011249918726820837,0.1060656340518494,0.0756684759233793,0.13200220297158108,0.1699522300940711,0.26871479850155144,80000,128000,144000,158400,0.9553941047947265,1221.8756542405945,133.74508000542582,0.45454918706627323,1.7677349162668068,6.262568605390403
1840,0.0018399999999999998,160000,5,0.39527729920446086,0.07905545984089217,0.00014226792293249742,-7.108342010455365e-05,0.011238605206667635,0.10601228799845627,0.07563975864054913,0.13175909973482028,0.16992621977594038,0.26941609735323035,80000,128000,144000,158400,0.9567936078391358,1226.8716507224915,133.98702261494552,0.4692754026299753,1.781479384126262,6.297911522743289
1860,0.0018599999999999999,160000,5,0.3951318833371847,0.07902637666743693,0.00012708513253058588,-6.988359450577525e-05,0.01123161470060674,0.10597931260678539,0.07541834961639224,0.13171062777906156,0.1699864140931006,0.26915806345525295,80000,128000,144000,158400,0.954344015211172,1230.7552415672437,134.20060173315875,0.45651268247476684,1.8050413290281855,6.32206251626776
1880,0.00188,160000,5,0.3949404587534,0.07898809175068,0.00013855348628231688,-7.235855309465456e-05,0.011219982894525565,0.10592442067118217,0.07529861449221954,0.13164681958446667,0.16968457856091113,0.26941008805829164,80000,128000,144000,158400,0.9532907153890232,1234.1896234024534,134.39966900096837,0.4543528375254238,1.7991508428027045,6.335217935504668
1900,0.0019,160000,5,0.394413541156031,0.0788827082312062,0.00014879921353414655,-7.960574690581799e-05,0.011208584371166664,0.10587060201569963,0.07516604829147605,0.13147118038534367,0.16964249009883925,0.27007319293137744,80000,128000,144000,158400,0.952883717825248,1239.335334536662,134.65531032763377,0.45985062466920595,1.7997398914252527,6.380181980359171
1920,0.0019199999999999998,160000,5,0.3943069774842984,0.07886139549685968,0.00015033116524037102,-6.930939037018458e-05,0.011205000681529381,0.10585367580546923,0.07500478062672601,0.1314356591614328,0.16970484793392715,0.269826608935672,80000,128000,144000,158400,0.951096289308154,1242.4470578476692,134.8227809355642,0.46102872191430216,1.8268361280624648,6.388625010615693
1940,0.0019399999999999999,160000,5,0.3945068068652705,0.0789013613730541,0.00015763339560888312,-4.4002577989311e-05,0.011201311371012086,0.1058362479069061,0.07493476065796828,0.13150226895509018,0.16978367164240854,0.2698869387178705,80000,128000,144000,158400,0.9497270941076503,1246.7814488644322,135.07517182691888,0.4643666641087413,1.8317448665836986,6.444388280216912
1960,0.00196,160000,5,0.3943458305080207,0.07886916610160413,0.00015493686001371554,-3.385191803358575e-05,0.011193358030776097,0.10579866743383916,0.07483729964965802,0.13144861016934023,0.1697947678707889,0.2702009054937437,80000,128000,144000,158400,0.9488790531048342,1250.5269152065468,135.28453460242932,0.4718279466610171,1.8592338023026094,6.447333523329653
1980,0.00198,160000,5,0.3941739959176632,0.07883479918353264,0.00015613578993164018,-3.565799539492685e-05,0.011190116066042291,0.10578334493691477,0.07468854508803285,0.1313913319725544,0.169926985831399,0.27141126646071234,80000,128000,144000,158400,0.9474057885801543,1253.86634682969,135.4665996033766,0.48792860901066476,1.862768094037898,6.453616708636832
2000,0.002,160000,5,0.39347001764462874,0.07869400352892575,0.0001741950767674787,-2.1107538321598693e-05,0.011183509832071071,0.10575211502410281,0.07448598782795249,0.1311566725482096,0.16967506276466546,0.2718240820863683,80000,128000,144000,158400,0.9465268570377601,1258.4317226835192,135.67681207619137,0.49833513467568097,1.9032160994528666,6.46363053522015
2020,0.00202,160000,5,0.3934498236817534,0.07868996473635068,0.0001348780734744075,3.7281954598503142e-06,0.011169373850946332,0.10568525843724058,0.07431592647943072,0.13114994122725113,0.1697195350932435,0.27171483663683893,80000,128000,144000,158400,0.9444142811402306,1262.9742395322285,135.9472140115297,0.5073672135547517,1.9043941966979627,6.488763276448868
2040,0.0020399999999999997,160000,5,0.3932032669274339,0.07864065338548679,0.000136263309677053,2.62345274431663e-05,0.011167631761878877,0.10567701624231675,0.07420982784098232,0.13106775564247797,0.1697983922833357,0.2718732742123605,80000,128000,144000,158400,0.9436573152211095,1267.0309622157288,136.15222303231408,0.510312456667492,1.936595521397258,6.5064347351253105
2060,0.0020599999999999998,160000,5,0.3926123328440909,0.07852246656881819,0.00010481449882350713,5.57198810461762e-05,0.011159179414124773,0.10563701725306698,0.07401939256461082,0.13087077761469698,0.16978273584524056,0.27256309096335435,80000,128000,144000,158400,0.9426524127300457,1271.0663250403097,136.34607909678914,0.5006913291658733,1.8943803701146453,6.532549224058276
2080,0.00208,160000,5,0.39252526327972126,0.07850505265594425,8.960390797824733e-05,-2.4915329793481103e-06,0.01115667643200583,0.10562516950048331,0.07402932521638958,0.13084175442657375,0.16988251796444354,0.2726913555301768,80000,128000,144000,158400,0.9429880334050604,1273.9041435936003,136.52007171871662,0.4912665512051039,1.8814213004185874,6.546097342376882
2100,0.0021,160000,5,0.3922304140456744,0.07844608280913487,9.292262643341407e-05,5.8423179275037875e-06,0.011155225317587671,0.10561830010745141,0.07401052273765915,0.13074347134855813,0.1697990325328915,0.2740822806273265,80000,128000,144000,158400,0.943457214017075,1278.153316129659,136.71922719736074,0.5028511741152163,1.8867227380215201,6.5865453477918505
2120,0.00212,160000,5,0.39215877477798167,0.07843175495559633,7.855703280061895e-05,1.565172363642053e-05,0.01114774364433926,0.1055828757154268,0.07373659481867696,0.13071959159266056,0.16984087083301008,0.27366569451747896,80000,128000,144000,158400,0.9401370001273399,1281.9554398128628,136.95220022721037,0.48694686130641796,1.8875081361849178,6.602253311059799
2140,0.00214,160000,5,0.3917421324213964,0.07834842648427928,9.575250264766992e-05,3.0247984253314153e-05,0.011143473661634519,0.10556265277850173,0.0735895256892564,0.13058071080713213,0.16996812944594553,0.27411247718210274,80000,128000,144000,158400,0.9392597782933425,1286.0146476548548,137.15787947345072,0.48792860901066476,1.881813999500286,6.638577976116931
2160,0.00216,160000,5,0.3912407555110349,0.07824815110220698,8.131994169873522e-05,5.253364059339855e-05,0.011137686211822246,0.10553523682553731,0.07339853465612212,0.13041358517034496,0.16985968337691698,0.2742452282264,80000,128000,144000,158400,0.9380226065693189,1290.4386753073363,137.3714502535646,0.4865541622247192,1.8988964095541805,6.661158173314608
2180,0.00218,160000,5,0.3908965980631294,0.07817931961262588,7.008232653405855e-05,6.473287895421281e-05,0.01113563755936508,0.10552553036760857,0.0733222000172232,0.13029886602104312,0.1698013363991079,0.274577128882301,80000,128000,144000,158400,0.9378720661746682,1293.2444337110805,137.51362732685553,0.5028511741152163,1.8941840205737959,6.668030407244336
2200,0.0021999999999999997,160000,5,0.3901930783943488,0.07803861567886976,7.92940070802279e-05,5.934758975576118e-05,0.011130077914712374,0.10549918442676405,0.07323328466936399,0.13006435946478292,0.17001222606381441,0.2746312270495231,80000,128000,144000,158400,0.938423676948861,1298.1927120410999,137.7431330508049,0.4877322594698154,1.919709460884213,6.684916467757381
2220,0.0022199999999999998,160000,5,0.390371734467824,0.07807434689356481,8.11765776820187e-05,5.959128660632789e-05,0.011125262150864181,0.10547635825560238,0.07306400962563259,0.13012391148927469,0.16988992597472674,0.2757468572898514,80000,128000,144000,158400,0.9358260751798207,1301.5508777975604,137.95907290140414,0.4914629007459533,1.9118554792502385,6.7155469961298815
2240,0.00224,160000,5,0.3900077755876262,0.07800155511752524,6.607358697561818e-05,5.158118883567643e-05,0.0111175265453954,0.10543968202434698,0.07308232613886828,0.13000259186254207,0.16997901630335058,0.27579599525906523,80000,128000,144000,158400,0.9369342191800517,1305.76133798031,138.1784336545434,0.5022621254926682,1.935417424152162,6.7300768621527345
2260,0.00226,160000,5,0.38937175494095466,0.07787435098819093,5.2382617230948726e-05,3.877373731602521e-05,0.011111098494849724,0.10540919549474669,0.07284475791700631,0.12979058498031823,0.1699321076726741,0.2760557190012764,80000,128000,144000,158400,0.9354139969404391,1310.8680990900634,138.40995157453136,0.5167919915155209,1.9367918709381076,6.776808052874882
2280,0.00228,160000,5,0.389203090959213,0.0778406181918426,5.9263906740478035e-05,3.697610481148997e-05,0.011104075533837448,0.10537587738110392,0.07277691048388925,0.129734363653071,0.1701395312865722,0.2758234081905989,80000,128000,144000,158400,0.9349477454627408,1315.0452709781205,138.633696138816,0.5002986300841746,1.952696183746906,6.813721766554563
2300,0.0023,160000,5,0.38884278631846336,0.07776855726369267,5.554912338486853e-05,4.803404440915399e-05,0.011092983843665959,0.10532323506076881,0.07267334449058963,0.12961426210615445,0.17014751277711754,0.2761604410820897,80000,128000,144000,158400,0.9344823544067236,1319.536381984215,138.87799020414766,0.4948008429403924,1.9548560286962489,6.820201301402592
2320,0.00232,160000,5,0.38838501525869906,0.07767700305173982,2.9556867275439947e-05,2.5754617062510888e-05,0.01108780613323004,0.10529865209597908,0.07240735490834288,0.1294616717528997,0.1699947008872352,0.27632167442635536,80000,128000,144000,158400,0.9321594817466519,1324.3748542092449,139.11694855435434,0.5040292713603124,1.9546596791553994,6.836498313293088
2340,0.00234,160000,5,0.3880020906430798,0.07760041812861596,1.1581724891531376e-05,-1.1621756688873133e-05,0.011080875374033313,0.1052657369424321,0.07219586339001341,0.12933403021435994,0.1699941215792864,0.2765807764356043,80000,128000,144000,158400,0.9303540513190925,1329.3833310189523,139.37676885982515,0.5065818153913542,1.9839157607419542,6.862809151766903
2360,0.0023599999999999997,160000,5,0.3878467973306585,0.07756935946613171,4.48546649370635e-06,5.386887744574776e-06,0.011076480977407472,0.10524486200004005,0.07221689622448202,0.12928226577688617,0.16991113219668316,0.2770230323005578,80000,128000,144000,158400,0.9309977125183472,1332.1359886167577,139.53526570721306,0.5158102438112742,2.0078704047255767,6.875768221462961
2380,0.0023799999999999997,160000,5,0.3879591712954438,0.07759183425908876,-4.609907154913893e-06,1.9184188562628844e-05,0.011071292690767981,0.10522021046722907,0.07195635323307165,0.12931972376514794,0.17018152726828262,0.2773192762876688,80000,128000,144000,158400,0.9273701790938522,1336.303570868649,139.78310582751843,0.5334817024877168,2.023382018452676,6.896581272792993
2400,0.0024,160000,5,0.38754935914978383,0.07750987182995676,2.6075614058117715e-05,-5.104390856413199e-06,0.011068162128368758,0.10520533317455326,0.07189739534128545,0.1291831197165946,0.17020189708621242,0.27764175375288586,80000,128000,144000,158400,0.927590171985007,1339.666440723375,139.94753283739078,0.5270021676396879,2.005906909317083,6.915430828714531
2420,0.00242,160000,5,0.3866791718342868,0.07733583436685736,1.7070292227298994e-05,1.0948963457744071e-06,0.011064985364521948,0.10519023416896622,0.07183349299151359,0.1288930572780956,0.17018258048103574,0.2773931553687704,80000,128000,144000,158400,0.9288513349549918,1344.032193807348,140.12123534593167,0.5169883410563703,2.0078704047255767,6.9317278406050296
2440,0.00244,160000,5,0.3866824651851293,0.07733649303702586,-1.2085195751709701e-06,4.453266202807624e-06,0.01105641751496236,0.1051495007832294,0.07173545712419152,0.12889415506170976,0.16999206010621123,0.2783191250744338,80000,128000,144000,158400,0.9275757705983284,1347.8937414266718,140.35984828547709,0.5213080309550563,2.001979918500096,6.975710137755287
2460,0.00246,160000,5,0.3859928761007334,0.07719857522014668,-5.102936194945729e-06,-4.58703992103497e-05,0.011049309199701256,0.1051156943548453,0.0715398526680972,0.1286642920335778,0.17010857180598113,0.2783668166713046,80000,128000,144000,158400,0.9266991322584317,1353.3004003345395,140.6109427794296,0.5185591373831653,2.010226599215769,6.996326839544469
2480,0.00248,160000,5,0.38564688245977574,0.07712937649195514,-1.0543145132810857e-05,-5.6250955840106756e-05,0.011041111540113856,0.10507669361049507,0.07145486817596387,0.12854896081992526,0.1699320499457782,0.278816401699849,80000,128000,144000,158400,0.9264287023429635,1356.6248696508706,140.78736533803402,0.5262167694762904,2.0092448515115224,7.007322413832034
2500,0.0025,160000,5,0.3854484630040752,0.07708969260081504,6.9875016117090085e-06,-6.317176636042088e-05,0.011032949362661455,0.10503784728687776,0.07126616275803885,0.1284828210013584,0.169956074929009,0.27906193665598417,80000,128000,144000,158400,0.9244577368737021,1360.8651457078101,141.02860908636904,0.5154175447295755,2.017687881768045,7.018907036742146
2520,0.0025199999999999997,160000,5,0.3850488042355319,0.07700976084710638,2.7257163723601432e-05,-5.3116548409171405e-05,0.01102671283307863,0.10500815603122754,0.07117394499858555,0.12834960141184396,0.17004465727199564,0.27905271212608745,80000,128000,144000,158400,0.924219790006787,1364.8023349672233,141.23495917975671,0.5205226327916589,2.027112659728814,7.027350066998669
2540,0.0025399999999999997,160000,5,0.38491778103474505,0.07698355620694901,3.649248455474129e-05,-6.291854947219134e-05,0.011021708771165477,0.10498432631190942,0.07100430718181885,0.1283059270115817,0.1698893620927641,0.28008940574699737,80000,128000,144000,158400,0.9223308285595875,1368.0219975611317,141.41524538048796,0.5299474107524281,2.0280944074330605,7.065049178841746
2560,0.0025599999999999998,160000,5,0.3846436586888723,0.07692873173777445,4.128536196458681e-05,-5.299144889002885e-05,0.011014814345103022,0.10495148567363409,0.07084375881274257,0.12821455289629077,0.16985361616144726,0.2803690044937333,80000,128000,144000,158400,0.9209011667347694,1371.909401012432,141.61730665868362,0.5379977419272521,2.04380237070101,7.054249954095031
2580,0.00258,160000,5,0.3843676113679316,0.07687352227358632,1.7330184361740943e-05,-5.4125870562290524e-05,0.011011543763462377,0.10493590311929649,0.07077006135708105,0.12812253712264388,0.17001150152316902,0.28083116779306694,80000,128000,144000,158400,0.9206038602630491,1376.0672750905037,141.8257289308213,0.5338744015694155,2.0436060211601603,7.08213158889564
2600,0.0026,160000,5,0.3840021142085456,0.07680042284170911,2.4653370307605895e-05,-3.731479224562428e-05,0.011003219401710732,0.10489623158965594,0.07068021908786384,0.12800070473618186,0.16988754876172107,0.28133689561506703,80000,128000,144000,158400,0.9203102857068974,1380.1863686753984,142.03855333900233,0.5393721887131976,2.0489074587630935,7.10078479527633
2620,0.00262,160000,5,0.38346672106596436,0.07669334421319288,4.77981494971521e-05,-6.205976286991262e-05,0.010998692129139565,0.10487464960198706,0.07059195852691331,0.12782224035532144,0.1698922169142173,0.2807802715049151,80000,128000,144000,158400,0.9204443912457531,1384.6372545542995,142.23920504752377,0.5366232951413065,2.070702257797372,7.136324062170065
2640,0.00264,160000,5,0.3828126401761414,0.07656252803522828,4.440914553754028e-05,-6.239498499361944e-05,0.010988314820151406,0.10482516310577059,0.07046799186536293,0.12760421339204714,0.16994072999018328,0.2812897306640779,80000,128000,144000,158400,0.9203979240724508,1390.3047550705485,142.51425158771403,0.5342671006511142,2.0799306862172924,7.1752012712582385
2660,0.00266,160000,5,0.3826511006311213,0.07653022012622426,4.81434477215021e-05,-7.380766347472658e-05,0.010979358118729297,0.10478243230012031,0.07033630933076401,0.12755036687704044,0.16968986300022382,0.2820148543107401,80000,128000,144000,158400,0.919065817591477,1394.1812066512828,142.7338769924507,0.5432991795301848,2.0809124339215392,7.212311334478768
2680,0.00268,160000,5,0.38217355516737866,0.07643471103347574,5.5089641265140754e-05,-9.43275383451716e-05,0.010975014624253798,0.10476170399651677,0.07023384356583816,0.1273911850557929,0.16974837809067114,0.2821909967932667,80000,128000,144000,158400,0.9188736716107709,1398.1939990138078,142.92333748126532,0.5427101309076368,2.1085977191812995,7.214274829887261
2700,0.0026999999999999997,160000,5,0.3819549698569847,0.07639099397139694,4.4715208576407605e-05,-0.0001048675640177428,0.010968097459775178,0.10472868499019349,0.07007624053314007,0.12731832328566156,0.16981317406606056,0.28245323041097,80000,128000,144000,158400,0.9173364148053722,1400.7905323243606,143.0855615174105,0.5364269456004571,2.096424047648639,7.207795295039232
2720,0.0027199999999999998,160000,5,0.38126460450923694,0.07625292090184739,3.84855074681131e-05,-9.292116559889476e-05,0.010963625499353657,0.10470733259592499,0.06995437061842574,0.12708820150307898,0.16956621263865182,0.28271916242708084,80000,128000,144000,158400,0.917399226037136,1404.7820542801553,143.27270166843394,0.548796966673967,2.0962276981077896,7.20229750789545
2740,0.00274,160000,5,0.38136475183833896,0.07627295036766779,6.275589129695026e-05,-0.00010822094642952807,0.010963539350229761,0.10470692121454896,0.06984618709395048,0.12712158394611298,0.16956209799316269,0.2833828392703287,80000,128000,144000,158400,0.9157399413194638,1408.1551178085097,143.4796067575216,0.5535093556543517,2.1029035824966678,7.246476154586556
2760,0.00276,160000,5,0.3809258274107392,0.07618516548214785,7.862413710386336e-05,-0.00010898479460674166,0.010958535572307575,0.10468302427952478,0.06974853507080911,0.12697527580357973,0.16959236195815802,0.28419827491502836,80000,128000,144000,158400,0.9155133368733444,1412.2269324301028,143.6766965298593,0.5556692006036946,2.1148809044884787,7.302435773728625
2780,0.00278,160000,5,0.3801059221527353,0.07602118443054706,8.848490353041526e-05,-7.991440357373608e-05,0.010950496030479104,0.10464461778074927,0.06967945126060156,0.12670197405091177,0.16972215761522988,0.2839549520171338,80000,128000,144000,158400,0.9165793953692039,1417.3546990086656,143.90770786719426,0.5562582492262428,2.1066342237728057,7.320696281027616
2800,0.0028,160000,5,0.37964003465387586,0.07592800693077517,9.085645942683144e-05,-9.135078763224481e-05,0.010947683485635176,0.10463117836302512,0.069602713760158,0.12654667821795862,0.16966359945565415,0.28425786721918533,80000,128000,144000,158400,0.9166935439727261,1421.1183135162587,144.08227174964625,0.5464407721837746,2.1288217218887837,7.326783116793946
2820,0.00282,160000,5,0.37917048436549255,0.07583409687309851,7.356815099605981e-05,-9.836508948502559e-05,0.01093896376746227,0.10458950122962758,0.06945528703926554,0.12639016145516418,0.16973118248298544,0.2842753409419534,80000,128000,144000,158400,0.9158846732953472,1425.9476710935032,144.33229522696135,0.5405502859582938,2.1325523631649217,7.336011545213866
2840,0.00284,160000,5,0.3793599087759781,0.07587198175519562,6.792926061466904e-05,-8.4807318801306e-05,0.010931906656221796,0.1045557585990451,0.06941902463192029,0.12645330292532603,0.1698133965472179,0.2852780608098837,80000,128000,144000,158400,0.9149494059072282,1428.1185030231936,144.49625229568503,0.5501714134599125,2.139817296176348,7.356628247003049
2860,0.0028599999999999997,160000,5,0.37843419680048146,0.07568683936009629,9.208915829883773e-05,-9.611543229424995e-05,0.010921366512990898,0.1045053420308785,0.06934689712715986,0.12614473226682715,0.1698391629996596,0.28475911262476067,80000,128000,144000,158400,0.916234549010921,1433.228420454664,144.70870772513646,0.5584180941755857,2.150812870463912,7.369783666239956
2880,0.0028799999999999997,160000,5,0.37835170360671816,0.07567034072134363,7.828530122168452e-05,-9.826660814910394e-05,0.010911391887735409,0.10445760808928858,0.06916124223211514,0.12611723453557272,0.16968405979749035,0.28509074445015975,80000,128000,144000,158400,0.9139808486762566,1437.0720252940573,144.93609021768302,0.5544911033585984,2.1515982686273096,7.403555787266046
2900,0.0029,160000,5,0.3776736008221738,0.07553472016443477,7.48648727781867e-05,-9.610268055934752e-05,0.010910207322211674,0.10445193785761792,0.06908125279507193,0.12589120027405795,0.16971973214223865,0.28558072391583694,80000,128000,144000,158400,0.9145629009372908,1442.500670440805,145.1756437111274,0.5617560363700249,2.1753565630700824,7.429081227576463
2920,0.00292,160000,5,0.377527181460257,0.07550543629205139,0.00010541838593125084,-0.00011589105844855283,0.01091057930426037,0.10445371847981463,0.06893865010240355,0.12584239382008566,0.16972074201373663,0.2858223111988919,80000,128000,144000,158400,0.9130289617260428,1446.7468255029496,145.39271478100554,0.5664684253504095,2.1639682897008194,7.465602242174445
2940,0.00294,160000,5,0.3771906176086519,0.07543812352173038,0.0001087894501722282,-0.0001489175216603422,0.01089825726256441,0.10439471855685234,0.06880001454270877,0.12573020586955064,0.16955088670784582,0.28590013479811355,80000,128000,144000,158400,0.9120059106837479,1451.8238646047103,145.65953747518617,0.5615596868291755,2.1949915171550183,7.484059099014284
2960,0.00296,160000,5,0.3771049896290697,0.07542099792581394,9.448459597087368e-05,-0.00016172150543861547,0.010891963729489756,0.10436457123703309,0.06859074066819819,0.1257016632096899,0.1696014313508861,0.2865686169709388,80000,128000,144000,158400,0.9094382539948069,1456.280716792333,145.9179866401356,0.5656830271870121,2.2040235960340895,7.5099772384064005
2980,0.00298,160000,5,0.37666783457128417,0.07533356691425683,9.153802879079389e-05,-0.00015949333995010764,0.010882517366177331,0.10431930485857989,0.06847697633885788,0.12555594485709473,0.16964732799919205,0.2868368706484242,80000,128000,144000,158400,0.9089835931543905,1460.4329735300294,146.11425850553644,0.5845325831085509,2.2085396354736244,7.532950134685776
3000,0.003,160000,5,0.376474279387522,0.0752948558775044,0.00011379767696913102,-0.00019156534046607651,0.010877933677501995,0.10429733303158809,0.06834063965138953,0.12549142646250733,0.16958837398592708,0.2875751979511352,80000,128000,144000,158400,0.9076402212997322,1465.3973087535844,146.36212880934448,0.574322406984384,2.2268001427726154,7.5730054410190455
3020,0.0030199999999999997,160000,5,0.3761426901659283,0.07522853803318566,0.00010584696548575449,-0.00018759301046901504,0.010876728080155468,0.1042915532541129,0.06828216460805271,0.12538089672197608,0.16956879186978746,0.28717932286634534,80000,128000,144000,158400,0.907663054384113,1469.8113976403984,146.5755032906209,0.5751078051477815,2.2619467105846507,7.609330106076178
3040,0.0030399999999999997,160000,5,0.37593497797371,0.075186995594742,0.00010546052877598195,-0.0001923714636672306,0.010876402628253583,0.1042899929439713,0.06814203743979194,0.12531165932457,0.16946187346476121,0.28765259791870157,80000,128000,144000,158400,0.9063008423302031,1473.6853607140952,146.77385895149192,0.5855143308127977,2.252129233542183,7.621896476690537
3060,0.00306,160000,5,0.3753032247059349,0.07506064494118699,0.00010188631823142273,-0.0001817082988154663,0.010868267844798336,0.10425098486248624,0.06808247856505212,0.1251010749019783,0.1697364427096896,0.2880006791676293,80000,128000,144000,158400,0.907032954731437,1478.767256786422,147.0150236009483,0.5933683124467722,2.260179564717007,7.653705102308134
3080,0.00308,160000,5,0.3749029299080766,0.07498058598161532,7.509269238915153e-05,-0.0001993293640439728,0.010860746238651638,0.10421490410997669,0.06801341365420834,0.12496764330269221,0.16937731534197664,0.28812544920198085,80000,128000,144000,158400,0.9070803163752911,1483.0384971700066,147.2293419704189,0.5808019418324131,2.2352431730291378,7.691404214151211
3100,0.0031,160000,5,0.37449468009509757,0.07489893601901951,7.510149521086183e-05,-0.00022044085599054003,0.01085453901506515,0.10418511897130583,0.06791508505535057,0.12483156003169919,0.16938552924321476,0.28910836831105907,80000,128000,144000,158400,0.9067563394772993,1486.1800615337932,147.38424119901057,0.5957245069369645,2.2346541244065894,7.67353640593392
3120,0.00312,160000,5,0.3742442705298402,0.07484885410596805,2.7713523757839105e-05,-0.00022021842680164708,0.010850841564402738,0.10416737284007281,0.06784968835597086,0.12474809017661341,0.16943672938564547,0.2889847395911144,80000,128000,144000,158400,0.9064893399692125,1489.852156382024,147.5834989348584,0.5978843518863075,2.2593941665536095,7.674714503179016
3140,0.00314,160000,5,0.37405918620264117,0.07481183724052823,3.424214048764067e-05,-0.00020784644782162963,0.010843373347907918,0.10413151947373052,0.06776008500913783,0.12468639540088039,0.16952725124713897,0.2893202808680662,80000,128000,144000,158400,0.9057401543459193,1493.1959495918354,147.77402267862914,0.5955281573961152,2.2631248078297475,7.729496025075987
3160,0.00316,160000,5,0.3736075421521055,0.07472150843042111,3.0000860860951108e-05,-0.0001807373467666241,0.010837522057666426,0.10410342000946186,0.0675249326689803,0.12453584738403517,0.16952748839898865,0.2895673071690489,80000,128000,144000,158400,0.9036880288873974,1497.9459787893607,148.0168564260758,0.6086835766330224,2.2758875279849557,7.711628216858696
3180,0.0031799999999999997,160000,5,0.3729780959405801,0.07459561918811602,5.96042161373326e-06,-0.0001509290916921692,0.010833667129934383,0.10408490346795919,0.06755219978043259,0.12432603198019337,0.16938556930794652,0.2895660782131543,80000,128000,144000,158400,0.9055786454440271,1502.0781212594125,148.19973411597994,0.6181083545937919,2.295522482069892,7.74677478467073
