seed,method,m,amplitude,cx,cy,M_ref,M_method,E_m,local_eff
0,weighted_ess_resample,13,0.823223304703363,-0.7853981633974483,2.356194490192345,17.336913934685423,18.330540275185637,0.057312757290228944,216.61224626267244
0,weighted_ess_resample,14,0.9043291419087274,0.7853981633974483,2.356194490192345,32.57757740316995,35.78203307477016,0.09836384185180101,348.8076648655826
0,weighted_ess_resample,15,0.9999999999999999,2.356194490192345,2.356194490192345,69.19726433937966,77.44784841486495,0.11923280716734845,612.8710578915344
0,minvar_branch,0,1.0956708580912724,-2.356194490192345,-2.356194490192345,148.2825587440157,125.27488866302723,0.15516099989013032,63465.0
0,minvar_branch,1,1.176776695296637,-0.7853981633974483,-2.356194490192345,284.67508004620794,361.21370363370903,0.2688630967455159,182993.0
0,minvar_branch,2,1.2309698831278217,0.7853981633974483,-2.356194490192345,441.41018128244633,324.0881997185713,0.2657890246731847,164185.0
0,minvar_branch,3,1.25,2.356194490192345,-2.356194490192345,515.1724650036236,644.7299335802821,0.25148368241254354,326624.0
0,minvar_branch,4,1.2309698831278217,-2.356194490192345,-0.7853981633974483,441.4101812824476,295.582808287345,0.33036703542139456,149744.0
0,minvar_branch,5,1.176776695296637,-0.7853981633974483,-0.7853981633974483,284.6750800462278,278.48075778113736,0.021759271180619454,141080.0
0,minvar_branch,6,1.0956708580912724,0.7853981633974483,-0.7853981633974483,148.2825587440179,129.04507754424336,0.12973529296176,65375.0
0,minvar_branch,7,1.0,2.356194490192345,-0.7853981633974483,69.19726433937538,45.228449128432096,0.34638385548580547,22913.0
0,minvar_branch,8,0.9043291419087276,-2.356194490192345,0.7853981633974483,32.57757740317082,24.097626105699778,0.2603002424804515,12208.0
0,minvar_branch,9,0.8232233047033631,-0.7853981633974483,0.7853981633974483,17.336913934687896,20.745908451089832,0.19663214163976328,10510.0
0,minvar_branch,10,0.7690301168721784,0.7853981633974483,0.7853981633974483,11.425663551126782,9.788673645000426,0.14327307108259096,4959.0
0,minvar_branch,11,0.75,2.356194490192345,0.7853981633974483,9.878529006862887,10.469676348675591,0.059841636482721,5304.0
0,minvar_branch,12,0.7690301168721784,-2.356194490192345,2.356194490192345,11.425663551126913,13.576627814138522,0.18825727305784876,6878.0
0,minvar_branch,13,0.823223304703363,-0.7853981633974483,2.356194490192345,17.336913934685423,18.99306670945636,0.09552754204181198,9622.0
0,minvar_branch,14,0.9043291419087274,0.7853981633974483,2.356194490192345,32.57757740316995,30.769478680836187,0.05550132534280538,15588.0
0,minvar_branch,15,0.9999999999999999,2.356194490192345,2.356194490192345,69.19726433937966,73.00348983397777,0.055005433103979144,36984.0
0,poisson_branch,0,1.0956708580912724,-2.356194490192345,-2.356194490192345,148.2825587440157,173.36354914689502,0.1691432263869775,87827.0
0,poisson_branch,1,1.176776695296637,-0.7853981633974483,-2.356194490192345,284.67508004620794,457.6989562587586,0.6077942480404879,231873.0
0,poisson_branch,2,1.2309698831278217,0.7853981633974483,-2.356194490192345,441.41018128244633,247.63034834421222,0.4390017293557615,125451.0
0,poisson_branch,3,1.25,2.356194490192345,-2.356194490192345,515.1724650036236,540.0706745902504,0.04832985316179822,273603.0
0,poisson_branch,4,1.2309698831278217,-2.356194490192345,-0.7853981633974483,441.4101812824476,377.8558305748259,0.14398025555952185,191424.0
0,poisson_branch,5,1.176776695296637,-0.7853981633974483,-0.7853981633974483,284.6750800462278,253.6251460574339,0.10907148593319702,128488.0
0,poisson_branch,6,1.0956708580912724,0.7853981633974483,-0.7853981633974483,148.2825587440179,183.02194401380106,0.23427829654433066,92720.0
0,poisson_branch,7,1.0,2.356194490192345,-0.7853981633974483,69.19726433937538,45.75153816168983,0.33882446656701437,23178.0
