seed,method,t,Nact,total_mass,global_nESS,max_mean_weight,global_rel_L2,min_local_eff,median_local_eff,max_local_eff,mean_Em,median_Em,max_Em,num_Em_gt_20pct,n_resamples
5,weighted_ess_resample,0.042,20000,39.63304043912154,0.9900022180719092,1.8021403639952478,0.892793683573951,39.676576907542824,57.62614901333602,67.78045469132056,0.9950252906942956,0.9975404489382742,0.9996654875405718,16,0
5,weighted_ess_resample,0.084,20000,40.19066855541413,0.9465896657545585,3.1148200073136123,0.9015489425154407,41.47124383111408,54.97143005090655,68.06074403992696,0.9937341423586206,0.9968380029526973,0.9994672256310067,16,0
5,weighted_ess_resample,0.126,20000,41.29954466120656,0.8472015794753971,5.336306617530252,0.8975883456344869,36.57329391336689,54.94696559903871,67.84064378456466,0.9916684899568108,0.9957010036391515,0.9992265488555805,16,0
5,weighted_ess_resample,0.168,20000,43.16051713215731,0.6844839905429831,8.999688512089845,0.917848477046313,33.935796997632885,52.83106937308031,63.132818887823504,0.9892050081549869,0.994001445568931,0.9988054817950369,16,0
5,weighted_ess_resample,0.21,20000,46.07861603969475,0.9999839171231586,1.0121176258996774,0.9459795097200183,172.9996150434468,230.99931528507096,445.99819876494195,0.9856933529092944,0.9918560930984901,0.9981950705053384,16,1
5,weighted_ess_resample,0.252,20000,50.5067638161087,0.9647874481849993,1.6587567310975382,0.6612588445031043,163.37016369611314,237.35128211556912,424.1030977789673,0.9813815540220244,0.9885017549262511,0.997365563672833,16,1
5,weighted_ess_resample,0.294,20000,57.135815737415875,0.8526667763752034,2.6127920710414196,0.5334524863053598,151.85264806804682,227.25848649404634,407.9369728227543,0.9757013321524632,0.9839240813585631,0.9960409293931752,16,1
5,weighted_ess_resample,0.336,20000,66.99601585896922,0.6865981680537134,3.950338084279911,0.48089698873831915,148.54925847221742,219.56664504540805,382.4674023388924,0.9676007820841913,0.9774138148615426,0.9941131064773105,16,1
5,weighted_ess_resample,0.378,20000,81.59716645497315,0.519195823195506,5.82069122385994,0.4403474829969218,148.59806204048505,206.67007897821793,354.38239505803693,0.9568552753439661,0.9687697026389113,0.9908328674862988,16,1
5,weighted_ess_resample,0.421,20000,103.85921495241156,0.9676872714188939,1.367280480096787,0.3468561245440993,238.48351712692224,526.0624628514249,1364.3405326002155,0.9418559378932407,0.9559291482275187,0.9857516225576746,16,2
5,weighted_ess_resample,0.463,20000,136.29518431294878,0.871941571582448,1.8841340021351392,0.30725828366128943,233.65743385942784,498.69946092873056,1309.0564029133534,0.9218149844789063,0.939236574405153,0.9783481473336518,16,2
5,weighted_ess_resample,0.505,20000,184.75084119371482,0.7530161314213356,2.5109244944179405,0.2865562177676148,221.02158127127527,469.8141410498572,1229.2620312175698,0.8956656660675517,0.9160412958155808,0.9663348587046706,16,2
5,weighted_ess_resample,0.547,20000,257.51060184494764,0.6401987853186437,3.2528637095962636,0.2695522009260938,217.70560107067354,440.3632102779277,1149.773183066849,0.8572930179202106,0.8837012984180479,0.9468167907496876,16,2
5,weighted_ess_resample,0.589,20000,366.9877236785808,0.5445655446251345,4.080146338865833,0.2564736729010407,207.87133094331938,421.2798770012456,1060.4277589393919,0.8061899760043749,0.8352031850472987,0.9166063999546342,16,2
5,weighted_ess_resample,0.631,20000,532.3318851422486,0.9951792380314826,1.1042162639994901,0.2339488980750149,176.903685507712,604.8658494142924,2788.1139586595777,0.7305749188592456,0.7681281476530948,0.8673739013581332,16,3
5,weighted_ess_resample,0.673,20000,783.5342217943564,0.9581475404542649,1.359528928250473,0.2092323437279042,167.15994455908253,583.3649905678265,2679.049844172252,0.6328041178183906,0.6702023356467537,0.7936600159875388,16,3
5,weighted_ess_resample,0.715,20000,1165.441835014304,0.900021206443318,1.6536868470556867,0.19750192906851696,161.16314412663,558.0602003821467,2521.349489996609,0.4915351482736442,0.5240673058116856,0.6763047147329743,16,3
5,weighted_ess_resample,0.757,20000,1747.9682850379136,0.833526205818543,1.9879276299364992,0.2026385785914614,149.27217105714163,533.5746791423873,2389.9213255326335,0.29187125580013396,0.3340418355933462,0.498330448711356,12,3
5,weighted_ess_resample,0.8,20000,2664.9101598700972,0.76420513121862,2.3793838127844653,0.20748090768366478,143.80183614299347,502.5396385111556,2262.8433912558,0.11915223775838521,0.10381610547344483,0.33010726352824954,2,3
5,minvar_branch,0.0,20000,39.47841760435744,1.0,1.0,0.8990472041621002,42.0,58.0,68.0,0.9961521370607422,0.998288440244802,0.9997930950608337,16,0
5,minvar_branch,0.042,20104,39.6837053759001,1.0,1.0,0.9028718972899223,61.0,80.0,106.0,0.9951632868809058,0.997503975357003,0.9996690829724141,16,0
5,minvar_branch,0.084,20380,40.228507538840226,1.0,1.0,0.8919064470809325,78.0,109.5,159.0,0.9935449612105249,0.9965911434875641,0.9994946807551729,16,0
5,minvar_branch,0.126,20982,41.416807908731386,1.0,1.0,0.8527555579108067,114.0,152.5,240.0,0.9917573134621105,0.9951220546976859,0.9992442570586214,16,0
5,minvar_branch,0.168,21999,43.424285443912964,1.0,1.0,0.7809445725890333,144.0,202.5,384.0,0.9890223111108538,0.9935531249220878,0.9988999244758632,16,0
5,minvar_branch,0.21,23541,46.46807144120892,1.0,1.0,0.6676986451583338,178.0,298.0,592.0,0.98557461250301,0.9905864213464114,0.9983275274551742,16,0
5,minvar_branch,0.252,25834,50.9942720195485,1.0,1.0,0.5673252849687692,226.0,407.5,919.0,0.9811340607616883,0.9870777238482555,0.9975002348862095,16,0
5,minvar_branch,0.294,29346,57.92668215087367,1.0,1.0,0.47343249925564745,277.0,587.5,1414.0,0.975589049725105,0.9820428855683817,0.9961932650969529,16,0
5,minvar_branch,0.336,34788,68.66875958101933,1.0,1.0,0.4118147112568599,381.0,844.0,2177.0,0.9672083250945391,0.9746689156230703,0.9944101853448334,16,0
5,minvar_branch,0.378,42688,84.26273453474052,1.0,1.0,0.3682384252808901,484.0,1231.0,3350.0,0.9562780120447272,0.964199875120443,0.9915750313517331,16,0
5,minvar_branch,0.421,54647,107.86885434126604,1.0,1.0,0.33823150207688213,611.0,1775.5,5192.0,0.9413512756582494,0.9493520942441009,0.9873267722138065,16,0
5,minvar_branch,0.463,72187,142.4914265802875,1.0,1.0,0.3123583508123135,828.0,2524.5,8043.0,0.9206810450148152,0.9279861233000466,0.9807860429574802,16,0
5,minvar_branch,0.505,98384,194.2022318793551,1.0,1.0,0.29720801821095083,1098.0,3496.5,12590.0,0.8918314132632806,0.9002588552658399,0.9705862122791885,16,0
5,minvar_branch,0.547,137744,271.8957577247305,1.0,1.0,0.2933883204239718,1344.0,4897.0,19999.0,0.8543767695747246,0.8603081979799279,0.9556643661747125,16,0
5,minvar_branch,0.589,196659,388.18930638276646,1.0,1.0,0.28626524993281394,1728.0,6935.0,31469.0,0.8009540026434259,0.8021722182950378,0.9331359842074997,16,0
