N,t,S_L2,peak,umin,mass_u,mass_v
160,5.217391304347826e-05,528.7361849725526,25751.606113339298,1.6949847281631718e-15,31.415926530162768,31.415637975362802
160,5.28428093645485e-05,538.8714190087256,26709.752038941133,1.698567804237363e-15,31.415926530162768,31.41563797555581
160,5.351170568561873e-05,549.1356750256821,27695.095999816585,1.7018549892244883e-15,31.41592653016276,31.41563797574882
160,5.4180602006688965e-05,559.5274172052691,28707.965761484986,1.7047428370464364e-15,31.415926530162757,31.415637975941834
160,5.48494983277592e-05,570.0450037546957,29748.676602485033,1.7074100179384624e-15,31.415926530162757,31.415637976134843
160,5.551839464882943e-05,580.6866901740174,30817.531315058135,1.709779493285999e-15,31.415926530162746,31.41563797632785
160,5.6187290969899666e-05,591.4506329685738,31914.820281454908,1.7120470723046747e-15,31.415926530162743,31.415637976520863
160,5.68561872909699e-05,602.3348937810684,33040.821604702665,1.7143426857131122e-15,31.41592653016274,31.415637976713867
160,5.752508361204013e-05,613.3374439270525,34195.80130386506,1.7168593882072426e-15,31.41592653016274,31.415637976906876
160,5.819397993311037e-05,624.4561693144362,35380.01357162123,1.719791576065783e-15,31.415926530162736,31.415637977099884
160,5.8862876254180604e-05,635.6888757248634,36593.70109142445,1.7233285926955632e-15,31.41592653016273,31.41563797729289
160,5.953177257525084e-05,647.033294432219,37837.09541104007,1.7276358084590057e-15,31.41592653016273,31.415637977485904
160,6e-05,655.0396077310661,38725.265797695756,1.7311805244735274e-15,31.41592653016273,31.415637977621007
160,6.020066889632107e-05,658.4870894867247,39110.418446514894,1.7328433477471473e-15,31.41592653016272,31.41563797767891
160,6.0869565217391306e-05,670.0478584839259,40413.87775383555,1.7390403839716047e-15,31.415926530162725,31.415637977871917
160,6.153846153846154e-05,681.7131472466575,41747.6771205785,1.7462710507750575e-15,31.41592653016271,31.41563797806492
160,6.220735785953177e-05,693.4804509299894,43112.00727850239,1.7545374500490194e-15,31.41592653016271,31.415637978257934
160,6.287625418060201e-05,705.347222339894,44507.05148348581,1.7638039841313723e-15,31.41592653016271,31.41563797845094
160,6.354515050167224e-05,717.3108789242613,45932.98498627625,1.7740037382334517e-15,31.415926530162707,31.415637978643947
160,6.421404682274248e-05,729.368809896548,47389.97575872955,1.7850456833140008e-15,31.415926530162704,31.41563797883696
160,6.488294314381272e-05,741.5183834402627,48878.18516409153,1.7968219750892418e-15,31.415926530162697,31.41563797902996
160,6.555183946488294e-05,753.7569539584068,50397.76865097946,1.809214818599831e-15,31.415926530162697,31.41563797922297
160,6.622073578595317e-05,766.0818693328442,51948.8764557911,1.8221025894487705e-15,31.415926530162693,31.415637979415976
160,6.688963210702341e-05,778.4904781595601,53531.65431203693,1.835365032086615e-15,31.415926530162686,31.415637979608988
160,6.755852842809365e-05,790.9801369267758,55146.2441620285,1.8488874852622663e-15,31.415926530162686,31.415637979801982
160,6.822742474916388e-05,803.5482171040908,56792.78486686738,1.8625641523797974e-15,31.415926530162675,31.415637979994997
160,6.889632107023412e-05,816.1921121122551,58471.41291070192,1.8763004848395308e-15,31.41592653016268,31.415637980188
160,6.956521739130436e-05,828.909244144795,60182.263095515824,1.8900147928445528e-15,31.415926530162675,31.415637980381007
160,7.023411371237458e-05,841.697070814502,61925.4692229333,1.9036391869926095e-15,31.415926530162665,31.415637980574015
160,7.090301003344481e-05,854.5530915997354,63701.164759895175,1.917119967014316e-15,31.415926530162665,31.41563798076702
160,7.157190635451505e-05,867.4748540675286,65509.48348531653,1.930417571142797e-15,31.415926530162665,31.415637980960025
